image_id,label,fold
QgJlFUvJ.png,pegon,4
8eFU9TTt.png,lampung,1
hjQtC0A0.png,pegon,5
8aYwDbSZ.png,sunda,1
5JvmYh2g.png,jawi,3
k5fyQUD7.png,jawa,5
4ozuY5uu.png,bali,4
Un4dHFMd.png,jawa,4
n86MhOTz.png,sunda,2
Z1Vi06I6.png,jawi,5
AvdYMFzi.png,jawi,2
sobv0K9w.png,pegon,2
agf2gPrx.png,pegon,4
3KzFDfCr.png,jawa,3
v6YdGnIc.png,lampung,3
l6nrGYt7.png,sunda,3
QfST9lXl.png,jawi,2
SjrvMohO.png,jawa,2
0OHll8pC.png,sunda,5
3Zc5SgJK.png,sunda,1
lq7Vlf8k.png,jawa,3
4Mqh7sTK.png,jawa,2
4mql8x2r.png,sunda,2
d81kXIKi.png,sunda,2
wZCLEtlY.png,jawi,2
MrW3Cv8t.png,bali,2
m2M3qymP.png,jawa,5
O02qHFJp.png,jawa,1
img8fMCz.png,jawi,2
nKhcxWbc.png,pegon,4
knc0fzmS.png,lampung,4
3rsKyJtH.png,lampung,5
1dBCTMe7.png,jawa,5
JcfFyYyJ.png,lampung,2
Ft7AWWYE.png,pegon,2
HZfSNxPT.png,sunda,5
UH8nZWdp.png,pegon,3
j5XPGZaQ.png,jawi,5
nK3FBC1w.png,lontara,4
Vf0FM8gx.png,jawi,2
GlTXu7cA.png,jawi,5
qKXx9xKp.png,pegon,4
2jb1cIa7.png,bali,1
36loPqHi.png,jawa,4
BoG1KCaJ.png,pegon,1
DVj9IaKO.png,sunda,5
4TltEvq8.png,jawa,3
BDqWdmI5.png,jawi,1
dHz1blrq.png,sunda,3
vCFMS4jc.png,jawa,5
OB3iRUNP.png,jawi,1
DHV6bnhV.png,pegon,4
ONFMyfa6.png,pegon,2
YYPX7AVR.png,lampung,2
8nz8RLRM.png,jawi,3
wsGNlTEQ.png,jawi,1
SujUTC7Q.png,sunda,3
SrGQvlZs.png,lontara,4
yPtUMCsZ.png,bali,5
SJiOWAeY.png,lontara,5
qHg5OPKd.png,sunda,3
ZMeNL381.png,lampung,2
I3DVYX67.png,jawa,3
FFQQz1vB.png,sunda,2
5XPg06x8.png,jawi,2
hvuEmRkR.png,sunda,5
B82aWLEd.png,lampung,2
pueHxAjt.png,sunda,3
E676oAV2.png,sunda,4
wdrfsK9D.png,sunda,2
hOg4HWo9.png,bali,3
DayeYAQn.png,jawa,2
0Mqyoa0J.png,jawa,2
G55wHgVk.png,jawi,3
1xrOjcUj.png,lampung,1
3G2FsNXW.png,sunda,4
6YJTysvv.png,jawi,5
nubogkVa.png,lontara,5
SsbS18ul.png,pegon,5
YmLUVboM.png,jawa,5
HHln0Sjx.png,jawi,5
phTxXfMu.png,pegon,3
3boOyZCX.png,pegon,4
kI0m4DGb.png,pegon,3
Nv9vaElA.png,bali,5
NAETW72M.png,sunda,1
Nwgn7Wrx.png,jawi,1
Qpp3eLf2.png,sunda,4
hASwmHYn.png,sunda,4
RP2inEjd.png,bali,3
k7TdTaMt.png,jawa,4
ZsFYRKpw.png,jawa,3
GyjXydFw.png,bali,2
9PxgUxmc.png,jawi,3
Egu4zbrX.png,jawi,4
hNuAw1DH.png,jawa,1
ZmqrOrNr.png,pegon,3
eZTNQmBF.png,bali,5
7nLMmWWd.png,jawi,4
sTHnJw8U.png,jawi,5
vuXlf6gO.png,sunda,4
Yg45eqOE.png,jawi,2
ICJvaORz.png,jawi,5
0mpqYu2h.png,pegon,3
Uam1Sq5X.png,pegon,3
h6shgogS.png,sunda,5
8RIVRVHB.png,lampung,4
I3XTeCOm.png,pegon,3
kdtuMKPy.png,bali,5
8w719Fuc.png,pegon,1
0ACAlV8j.png,bali,3
JD2j0DKR.png,jawa,5
QBMs0ScI.png,lontara,4
ogAU3Qgv.png,sunda,3
Wja7t8qL.png,sunda,4
Dv9EQxtb.png,sunda,3
IiMMT8s8.png,lampung,2
4xefokN3.png,pegon,2
FF8sOiva.png,lampung,4
cxXohjYi.png,lampung,4
ZItUwMcz.png,sunda,3
RvjfTC9l.png,bali,1
sc2LvWid.png,jawa,4
5oiNQzmB.png,lontara,4
Aja7QzOB.png,jawa,5
r9GP4bHW.png,jawi,5
1wsMssoL.png,lampung,5
ijH84Cp6.png,pegon,1
mcQMKYkK.png,sunda,5
3VXesh3T.png,jawi,2
uQLRpKXK.png,pegon,2
nIXyys5O.png,jawa,3
9SU8z2Sp.png,lontara,1
xUeMDW7a.png,pegon,4
cnMgWoWA.png,jawi,3
pHAAQca6.png,pegon,5
xZRdzdNE.png,jawa,4
32ljDCfS.png,pegon,5
aRuiHfXN.png,lontara,3
crALoLq9.png,sunda,3
7IkuKP38.png,lampung,1
PO7ahJNl.png,lontara,4
51zsiXdc.png,pegon,3
IV7avkWF.png,lontara,1
MF7ca6o2.png,lontara,5
fdtNesDb.png,sunda,3
kL1yiCXg.png,pegon,5
G7TQAlfi.png,pegon,2
6cAiELGU.png,pegon,5
KdywFddA.png,pegon,1
76uSfL98.png,lontara,1
wsfr60G5.png,pegon,4
g4Pv8f24.png,jawi,2
ecGsJaBX.png,lampung,3
t78VlHzz.png,jawa,1
BsJtjRay.png,pegon,3
Gt1Y9LUn.png,jawa,3
3nvzHYWb.png,jawa,2
UOBuwb1F.png,lampung,3
AAHD3elo.png,jawa,5
GN9EVkMm.png,bali,1
VkIpoUpn.png,jawa,1
ytw8F8ej.png,lampung,5
YRGBTkWW.png,jawi,2
71kFaMc8.png,jawi,4
2cYD7bZ1.png,lampung,4
J3z64LUL.png,pegon,5
1PnElars.png,lontara,4
sG7nx9ug.png,jawi,1
ZuK9AqqP.png,jawa,4
bhLje3Zw.png,pegon,2
HZoHXGoI.png,jawa,1
BvN0kAmG.png,jawi,1
3OkdhLcs.png,jawi,5
AWIR6dAb.png,lampung,3
CMfOkE7N.png,bali,1
LEX7KiTn.png,lontara,3
EjPGZ4qv.png,lampung,1
62vNYalX.png,jawi,2
6Bcfu9pj.png,jawa,3
wg2tRxri.png,sunda,1
lT9zzUxe.png,sunda,1
y5ft18Dy.png,sunda,4
YU9Ae1Va.png,sunda,2
doyKEzrY.png,pegon,2
8hwaaNNd.png,pegon,5
2tho3hUr.png,pegon,3
rvSEepic.png,sunda,4
bs0Ff45T.png,lampung,1
0uI1tH60.png,sunda,3
49XX2kpf.png,pegon,1
FtJN0akT.png,pegon,1
u19VMm0p.png,bali,2
dFwzIi06.png,bali,2
1vLHzXgD.png,jawa,5
AQmhZkZC.png,pegon,3
La6QyH3N.png,jawa,3
6wXQUpBC.png,lontara,5
v3ji33vL.png,jawi,5
ruHTmE92.png,jawi,2
KAyOktdt.png,jawi,5
0bLzXm08.png,lampung,5
xsFGnes8.png,bali,3
lf6h4EEX.png,jawa,2
AiLJEZlc.png,lampung,1
OiqEPCdq.png,jawa,1
wHFKCRPA.png,lampung,3
ZGGLGb1K.png,pegon,2
AclUJnc1.png,pegon,1
muW5KoG3.png,lampung,1
g87VbJJ9.png,jawa,2
gWDS8N5H.png,jawa,5
384rHTEw.png,pegon,4
bdzUVoLO.png,jawa,5
RqgSds15.png,sunda,2
I7gROcLG.png,pegon,2
a03e1Ocr.png,bali,1
7M4esanM.png,lampung,2
7W7HsLgF.png,jawa,1
xr9B2gVI.png,lontara,2
Q6gMABvM.png,lampung,1
Je9H5lU0.png,lampung,4
JVcjNCAT.png,bali,1
JkTQ6yo8.png,jawa,5
PGNOOhvL.png,jawa,4
b36W5nAj.png,jawi,1
Z0Agex67.png,lampung,3
HvGXaC13.png,jawi,1
whhoxBVI.png,bali,3
8dl6bE8B.png,pegon,2
XEQnxKcm.png,sunda,2
XUmC1yK4.png,pegon,2
j1t7fD4D.png,lampung,4
gZ41g6MA.png,pegon,1
Vz3JaOKr.png,bali,2
p1pLM2wZ.png,sunda,1
FMWdLjyQ.png,jawa,5
1IfNKLV6.png,sunda,1
QP15xxzF.png,lampung,4
ls7BTYjS.png,lampung,3
oTeCUg8I.png,pegon,5
2dxjNC37.png,lampung,4
oOPsiuNX.png,jawi,2
x6FVJaHo.png,sunda,3
5VChyH3A.png,pegon,1
EBV13Hjl.png,jawa,1
t8Z27gyx.png,pegon,1
xhi6bewM.png,jawi,3
cwbEphJO.png,pegon,5
ZpvWSNUC.png,bali,3
Ln46oUM4.png,sunda,3
tWFmMGev.png,jawi,1
yRK4d05e.png,lontara,5
wf7QlkcF.png,lontara,4
qPq71xlg.png,jawi,1
H68mzDnY.png,lampung,1
szhojH5v.png,jawi,1
HkRqR2nq.png,bali,1
zgMeaHhA.png,bali,3
PTcgXTsm.png,sunda,5
XqFvs9Ur.png,lampung,2
EZ9cCQSb.png,jawa,1
olEehOvC.png,lampung,1
gqTLMfJW.png,jawi,1
TCPubBtP.png,bali,2
SkMGfMVR.png,pegon,2
y1mF25Fp.png,jawi,1
1bgclPhG.png,jawi,3
peAZ4YSz.png,sunda,5
1OiXmRJW.png,sunda,5
BGVcRx5Q.png,lampung,4
zEH1uotX.png,bali,1
bbMe8dtg.png,sunda,1
aOPj52gj.png,bali,2
oXi09LgR.png,lontara,5
RgQ4YWQL.png,pegon,2
UtpCEyYg.png,jawa,2
Rf5M7Flq.png,jawa,5
ME23SCfi.png,lontara,1
7f6Wz0RH.png,sunda,2
5jAYQSFw.png,jawa,3
Z6BwtxfQ.png,pegon,1
Nx9nDmv0.png,pegon,5
UYiZIneq.png,jawi,2
YUuHhUd6.png,jawa,1
oKJSW0IQ.png,jawi,5
WWI23xtW.png,bali,4
P8IHSeqU.png,sunda,4
pKuKNcjw.png,bali,1
yeTL3W8q.png,jawa,2
3JZPUChM.png,jawi,5
swRugzq1.png,jawi,2
EpLn7vnH.png,bali,3
OjDOwjqM.png,pegon,3
xVgLcZP6.png,pegon,5
VyvrXSkm.png,lampung,1
u9QXqVG7.png,jawi,5
sJGYM03J.png,pegon,3
12vqzbkD.png,bali,1
bmTmhvh4.png,pegon,2
rguL8jUU.png,sunda,4
5heEVSyC.png,jawi,5
F5HsHrxA.png,pegon,4
oU7I5lc9.png,lampung,2
7gy3Gwq7.png,jawi,4
nFdVIMIr.png,sunda,5
biQBq90a.png,bali,2
EEZZRHHH.png,jawi,4
J0AoqRmI.png,jawa,2
4z4JdlSU.png,bali,2
xtD5j5OM.png,sunda,1
OZdxisi0.png,jawi,1
wl28H44h.png,jawi,3
2m3rqCDG.png,jawi,4
H2k75epr.png,pegon,1
X8k2ijN8.png,bali,5
CwKjjnFs.png,pegon,2
Q2mAU4B2.png,jawa,1
G3TVEyQd.png,lontara,2
Fqivekbx.png,sunda,4
64UcVyae.png,sunda,3
BjII147T.png,lontara,2
KuS7PBkd.png,lontara,4
H1G46wiD.png,sunda,4
4peP24vI.png,jawi,1
KUbQbHWO.png,lampung,5
gFOUzUzP.png,pegon,4
chTzKXG3.png,jawa,3
VX5KW2cE.png,lontara,2
F4xJzofS.png,lampung,1
qX0skwos.png,pegon,4
1Kmx975i.png,jawa,1
shQ0PCF6.png,lampung,3
7YW6zFva.png,lampung,3
PJ2U7yk4.png,lampung,5
4Bziklja.png,lontara,2
kPSqydxc.png,lampung,1
lIJ2nVsN.png,jawi,1
coMzfmwZ.png,jawa,2
ivo7yMiu.png,sunda,2
1Ao7F9qT.png,pegon,3
39xa1F3E.png,sunda,1
qR2KfXSu.png,sunda,4
yUKeLjXs.png,jawa,3
JqPlRKXa.png,lampung,4
cMrCrJe4.png,jawi,3
Evv1Rcph.png,bali,2
iNQt94uH.png,sunda,1
o6Z7P2ZI.png,pegon,2
DpOtE8mn.png,lampung,4
vV9417f5.png,pegon,3
XLVozzyp.png,pegon,4
XB1pSPjA.png,jawi,4
5McxaHeM.png,pegon,1
WoUqvWS2.png,jawi,1
N6Qr0h7n.png,pegon,4
R9e2qcfn.png,jawi,4
ia03XLHA.png,pegon,4
l6Y04Z7c.png,pegon,5
c71o0GoH.png,lampung,1
kMQswzFk.png,bali,5
wXT8hD9f.png,pegon,5
3Fq9NzTa.png,bali,3
OcJYXu8h.png,lampung,2
7W7lOoHm.png,jawi,4
WpcB9pPI.png,jawi,5
94ayRS2N.png,jawi,4
3SJi9u1c.png,jawi,5
ZAHD7mxa.png,jawa,2
epNdcG5b.png,pegon,2
tcTKMha4.png,jawi,5
1hOmF0YQ.png,jawi,1
Efwr5sOB.png,lampung,4
uZw33k9K.png,jawi,3
ci4zbgCE.png,jawi,2
IL6k5YxZ.png,pegon,4
5y8VTWyd.png,pegon,2
vtd2XfRi.png,lontara,3
m30LdfDy.png,lontara,1
414RfzXR.png,sunda,1
qfK8vURv.png,jawi,2
wVS0Px11.png,jawi,2
cposr4dQ.png,lampung,3
80auwpyg.png,bali,5
AN66JpoN.png,jawi,4
8sRTep70.png,lampung,2
OhP3o2zs.png,jawa,3
7YFTMLMv.png,bali,3
qQcWuBuO.png,lampung,5
OGpRGS4B.png,lampung,2
Dul3XkBD.png,sunda,2
JflzemUp.png,jawi,4
xsXKliZV.png,pegon,3
k1d7uwiV.png,jawi,5
B0iW34dD.png,pegon,3
OKUeHCon.png,sunda,5
dTigy80v.png,pegon,1
cAQEsVYR.png,lampung,1
yHcRQNwH.png,jawi,4
njpc61Tc.png,jawi,3
CaYYTk8c.png,bali,1
AJ324pKd.png,jawi,2
x9D690mi.png,sunda,4
JCzxBoVR.png,jawi,4
Tqf4D8cm.png,sunda,1
vEyqXgNz.png,lampung,2
svLeDjUs.png,lampung,2
MHFwpz6f.png,lampung,3
NmwnQfhc.png,pegon,3
iIN1NoGo.png,jawi,4
qjyVNoGs.png,jawi,1
o4KqgiUZ.png,lampung,2
YP9bsNG4.png,pegon,3
3E46Meu1.png,lampung,3
6waskL3w.png,pegon,5
YyHsTkhO.png,jawi,3
nhJ5mswq.png,jawi,1
9NGLWxqZ.png,bali,4
xLdIJBXr.png,lampung,1
k6Y8OYmk.png,jawa,3
IarP7qkC.png,jawa,5
HtZvrDyd.png,lampung,4
IYJA0tku.png,jawi,3
QH8QvHeT.png,lampung,1
jfaQydZA.png,pegon,2
ZGb8xEWC.png,jawa,1
ujmySv7L.png,jawa,5
bbpvQaB8.png,lontara,5
t34RdqCj.png,sunda,5
tZE8mIHe.png,pegon,2
JiZM5KnH.png,lontara,3
S1D14EOK.png,lampung,4
0JtpAYVm.png,lampung,4
ofolMdSg.png,sunda,1
dviw4UoK.png,lampung,4
IevEpHpv.png,pegon,5
KrLMWMAc.png,jawi,2
rLZhO2nY.png,jawi,2
DvEIJSbG.png,jawa,4
OXqptRlB.png,pegon,5
pS97ozmM.png,lontara,4
WrbozBtD.png,pegon,1
mFThGYzz.png,jawi,1
VsoQtcrT.png,lampung,4
UkCvuCnW.png,jawa,1
VI7dGlF0.png,lampung,5
S0UQclww.png,lontara,5
w3X46HEf.png,jawa,5
k2LxbLcE.png,lampung,4
kQsXuJdo.png,lampung,4
lOcnNeZw.png,sunda,1
IDjOgd86.png,lontara,4
NcDD6Utt.png,pegon,1
su6LtMt4.png,jawa,2
W9gSuSR3.png,jawi,3
DB2Kmtwv.png,pegon,4
eemuu6xU.png,pegon,4
TySgJYhc.png,bali,4
DP2jk9P6.png,jawa,4
sFdSmnk6.png,jawa,4
q8ZTSSwT.png,jawa,2
c559xgSL.png,lontara,1
naulIztU.png,jawi,4
OOOurWFi.png,jawi,2
lx8tklFP.png,lampung,4
M7t9h9Bf.png,jawi,3
6eOppc9o.png,pegon,1
4KF8gSAq.png,lampung,3
ytGTmhSz.png,lontara,3
FYOrxmwm.png,jawi,4
797nxl4C.png,sunda,1
1BR30bl5.png,jawa,3
61qqT2ct.png,sunda,4
Pcprtl5X.png,pegon,4
RNy9AEtG.png,lampung,5
Y64dkILn.png,pegon,5
3yroYsLm.png,bali,4
MOl6UkKL.png,sunda,3
xsjGKZnL.png,lampung,3
3scCgTsu.png,lampung,4
tCjMmXVl.png,jawa,2
J7xmz6DY.png,bali,5
wa4ThVzh.png,jawa,2
UPj7Gnlx.png,jawa,4
E2uBfVBi.png,sunda,2
VWWl1qDB.png,jawa,5
m10lIJRQ.png,lampung,1
qMBB0TN7.png,jawi,4
FMT51PMe.png,bali,2
EbMl7kzA.png,jawi,2
YTA3kuq3.png,pegon,5
8KPZEf5C.png,bali,4
Wf59ivua.png,bali,1
lolWrF2Q.png,jawa,2
YspoW5hj.png,lontara,4
keb3Ppst.png,jawa,4
WSXEqLZH.png,lampung,1
tV9bZAYg.png,jawa,5
Fth67jes.png,lampung,1
vdEPkEPd.png,sunda,2
wTBN5zYk.png,jawi,2
0YzvqTf5.png,pegon,3
rLYsNyUj.png,sunda,1
OAh447x8.png,lampung,3
OigrvWkg.png,lampung,4
5LmqvSAX.png,lampung,2
x7v1hwXE.png,pegon,2
mcmf86Hu.png,jawa,2
tH9Q0Lh7.png,lampung,2
OoAglC1q.png,pegon,2
c9xgb5wW.png,pegon,4
n58RWMNv.png,lampung,3
v85qNYfx.png,lampung,5
vlrLS265.png,sunda,5
5NWwjWMA.png,lampung,3
9I028l0a.png,lontara,4
efLdQ9VS.png,bali,5
R7pKMBo1.png,lontara,2
h4NCJCoH.png,jawa,1
2OAO8C6t.png,sunda,1
nVqgEdbh.png,pegon,3
gdgHLFd6.png,bali,3
TFFBRW2j.png,bali,4
SleF7V4N.png,pegon,5
FOdcokqD.png,pegon,1
tIdxXnLF.png,lontara,5
tVkDiGZP.png,bali,3
dFOJ1lEp.png,sunda,1
faZhSGZI.png,jawi,1
0ftw03VZ.png,sunda,5
S4JDOsWW.png,bali,2
jlC4xftw.png,jawi,4
JaTQu1dU.png,lontara,1
Ayl0Cxsf.png,jawi,4
410aBCt5.png,pegon,1
5bxkBSQE.png,jawi,2
BIgJ1ZMI.png,pegon,4
MkP9tCuP.png,sunda,4
yIBh3dED.png,pegon,5
MBhRoKiP.png,sunda,5
0aD9UElN.png,lampung,1
LItzxn16.png,sunda,1
k68FCAm3.png,lampung,3
MjaVWZLF.png,pegon,2
xmtCamMt.png,jawa,3
CTEn69MB.png,lontara,1
1gxToQFA.png,sunda,1
jlmvgfF8.png,bali,4
73A8YtU4.png,lampung,1
glvK8cNb.png,bali,1
SGwL1g2b.png,pegon,4
ynmmkTgJ.png,sunda,4
AHcKHs1S.png,lampung,5
Ada2YK3y.png,jawa,5
vc1Bsrao.png,jawa,2
hCK9CeSz.png,jawa,5
3CNJa08i.png,jawi,4
nvdVB6Uu.png,pegon,4
cKzqxLCy.png,lampung,1
1bfU3rLY.png,jawa,2
JsrK50F8.png,pegon,5
pVqzh6dj.png,lampung,3
SfIcy9Tu.png,jawi,4
aRqZzcov.png,sunda,1
MwsTriDE.png,lampung,5
L5m6XGtX.png,lampung,3
EjpFMwzQ.png,bali,2
m4KxWiov.png,jawa,3
f5xPQ3yP.png,lontara,3
8Gt4pVBJ.png,bali,2
uiJy4jPH.png,bali,2
6Uuq8o17.png,jawi,3
cDTM5hqt.png,pegon,5
vTubUATS.png,jawi,1
viDzX4vu.png,jawa,4
KZfjiigE.png,pegon,3
j3oMsNPD.png,jawi,1
43a7aA91.png,sunda,3
6o2p2AQP.png,lampung,5
IrQerVpW.png,pegon,3
BgQgYvyv.png,jawi,4
XFOlPGr7.png,pegon,3
qo0uaHR5.png,lampung,1
vwX3sB0J.png,lampung,3
AoyjV7PV.png,lampung,5
4M0Nwwp5.png,jawi,1
p2JqpPyE.png,lampung,4
jd34AdtB.png,sunda,2
UxVjMobb.png,sunda,4
Tc1MPDek.png,sunda,2
QpETTmPL.png,jawa,5
xqYbyCUH.png,jawi,2
3a9MYErr.png,jawi,2
LSquDGzT.png,sunda,3
MRIgYkAW.png,lampung,5
VWrbux1J.png,jawi,4
6B4oZNfJ.png,sunda,1
vGlLXBwb.png,sunda,1
nVUslhCN.png,sunda,5
OhQKHCah.png,jawi,1
JyUjckDh.png,lampung,4
h3Q2IyI2.png,lampung,4
VO5yrghf.png,lampung,5
iw93B6ly.png,lontara,5
JSRPNyQq.png,jawa,2
LwHsMHtN.png,jawa,2
GFzt5TQ1.png,pegon,5
zTHtKUeq.png,jawi,1
VKnAKT1m.png,bali,3
sTg5kUNg.png,jawa,4
BL0mrFOX.png,lampung,1
WyGAHa0p.png,sunda,3
AT1VUJWe.png,jawi,4
VkONWqm7.png,jawi,2
cspUemGM.png,pegon,1
kVtGI6hl.png,lampung,1
rEG9WBke.png,jawi,4
bwGskpMn.png,jawi,5
gWMu94iz.png,lontara,5
zznGiaxO.png,jawi,2
htXV1bmP.png,pegon,4
DEIkWmiO.png,pegon,1
LPrEjt2F.png,bali,4
IN1nF6WT.png,jawa,5
KsjLEpLs.png,jawi,4
hvAk9QrW.png,pegon,3
c1RY5dfN.png,pegon,4
ST6Z0MID.png,sunda,2
CWffOjB5.png,pegon,3
RGoOMljS.png,bali,3
RqX64fxs.png,lontara,3
g2SPiYaE.png,pegon,1
EdGbbA02.png,pegon,2
lideUQxV.png,bali,2
hoB57XaY.png,pegon,5
OTuFIECD.png,pegon,3
10BEMUUs.png,lontara,3
UiAgGtEp.png,pegon,3
O9TGaCZP.png,lampung,4
7Y8VdQtv.png,pegon,5
JY7Zsb9Z.png,sunda,2
jYyIC9jU.png,jawa,2
OOjmLM29.png,sunda,2
AVG1xmZn.png,jawa,2
B8U0YxbB.png,lampung,4
KfFEdn9d.png,bali,3
EaMmifFR.png,lampung,3
XHqLRFdE.png,lampung,5
hyvpwsX6.png,jawa,5
cmDUid0q.png,bali,5
dZf9njnv.png,pegon,1
TvUzfS0H.png,jawa,4
djGCth5W.png,pegon,3
Urgc99Vi.png,lontara,1
rqT0mwH9.png,jawa,5
ED8Ul1uF.png,sunda,1
cD3Wqn9l.png,jawa,5
WhTrjObl.png,pegon,3
ITCdN5NN.png,jawi,2
4ilGqNh8.png,sunda,5
84DfqWgd.png,jawi,5
PCZDWvIz.png,sunda,5
yDR0cIaR.png,pegon,2
ER2A9fSF.png,jawa,4
EvybDrdb.png,pegon,3
RooI9ETD.png,jawa,4
NGvGgWp9.png,jawi,3
3fFv55Cm.png,bali,1
pYSqyrTl.png,pegon,1
leJG9YQw.png,sunda,4
z7iw4JpX.png,jawi,3
v9ofqRgM.png,sunda,4
gIap9isb.png,jawi,5
czSQGZpZ.png,jawa,3
h1RI2nKU.png,bali,5
ona7ImsG.png,lampung,1
mxO6XQgL.png,jawa,4
YuGKQg6W.png,bali,5
zoTh0Aqg.png,lampung,2
cOzanMsA.png,jawa,4
O8XBRzpd.png,lampung,5
eLB0euYJ.png,lampung,3
7sqOKNeI.png,lampung,1
ThJJuRUv.png,bali,2
jaletqae.png,jawi,2
NrqzlVyU.png,lampung,2
9zefkJh5.png,sunda,1
JZUSl78s.png,lontara,3
RiNmRhtU.png,pegon,4
dol0QGSw.png,pegon,2
9uaIGWxA.png,sunda,3
WOAnI1fQ.png,lampung,5
eBQhuFpt.png,bali,2
LEqP01xX.png,jawi,3
vFocUbhc.png,lampung,5
TEozJLfy.png,lontara,1
WCYhx674.png,jawi,3
UaJhTZwC.png,jawi,4
zEi3wlNQ.png,pegon,1
a6bdzkoy.png,pegon,4
7LTx6oGx.png,lampung,2
pSFQbIUh.png,bali,5
vIXUXQz3.png,lontara,1
aCl3KID2.png,jawa,4
RvKySjhb.png,jawa,1
h5HwWQrY.png,lontara,4
IVdwJZQ3.png,sunda,4
FsXa5l7L.png,lampung,2
tC8RdOUI.png,lampung,2
L3z4sHgC.png,lontara,3
Dq4M6ybC.png,lampung,1
kjIsl2pl.png,jawi,1
3khjfbms.png,lampung,5
rD9gRMHI.png,jawi,4
FBy5Bp3Y.png,pegon,2
QU4zCN1G.png,jawi,3
hMYz8Lw0.png,jawi,1
qfECY7rZ.png,lampung,1
ZRVem3cC.png,lampung,3
UuupgqNF.png,jawi,5
yAaJfDKU.png,pegon,2
HpFYoSfQ.png,sunda,4
NpQUxi6c.png,jawi,1
kCichgDl.png,sunda,1
x601jK7l.png,jawi,3
1JwgoIEF.png,jawi,1
Ob0bY4kP.png,sunda,4
Md5w4HXJ.png,pegon,5
RykegdIZ.png,lampung,5
zxDXwlN4.png,jawa,4
5MEtQx2Q.png,lontara,5
T35q0PZp.png,lampung,3
BbHr3HZ4.png,jawi,4
LLEk1YwU.png,bali,4
jeY6ujqL.png,jawa,2
P3ZH5JJE.png,sunda,3
MDmranpm.png,sunda,3
aROkxhKx.png,jawi,1
lfPNLQD3.png,lampung,5
5HTHjEO5.png,lampung,4
LjRL1Uov.png,jawi,3
GONtRSCK.png,lampung,1
B5hlYCw9.png,pegon,3
uJyVz22b.png,pegon,4
7bWLENBL.png,lampung,4
tJsxtIjW.png,sunda,5
vGqfJJyN.png,lontara,2
oeAsHoXp.png,lampung,4
YG63h1to.png,pegon,2
rb2CRqXi.png,lampung,4
s9T4N9Bn.png,sunda,1
MgoJx2Oa.png,sunda,2
65cMUrwL.png,pegon,5
gRmsJmyW.png,pegon,1
4FPKdKNU.png,pegon,1
RZkMZLlR.png,sunda,3
itczxM2C.png,jawa,4
5PU3ryc2.png,jawi,2
pOOwknRk.png,jawa,1
5nscBfx1.png,pegon,4
4KD0VpMJ.png,lampung,2
0ztmF3S4.png,lontara,1
Fx6l90YI.png,lampung,1
R8jgEFwX.png,bali,1
HwlPgS0L.png,jawi,2
DMe5Qo5t.png,lontara,5
CJejAjkr.png,lampung,5
9cJ8Ej6R.png,lampung,2
27YE7m0I.png,sunda,3
bszPh1wm.png,lampung,5
8mASCnig.png,bali,2
Vl3ILnER.png,lampung,1
XQfpd6Da.png,lampung,1
xsXFBU8Z.png,jawi,1
jWJqpHVn.png,sunda,4
aOGR5fvM.png,jawa,5
gmBl4gXt.png,jawi,3
YbpuyUsU.png,pegon,3
BPWOyNu3.png,jawa,4
Yf2pH5hz.png,lontara,3
kl3fdfJ5.png,jawi,4
jLxiHQp3.png,pegon,3
XkRUORB4.png,jawa,2
d0wmXGuX.png,bali,1
tXgcs1MD.png,bali,4
P0FG1OpY.png,jawi,2
gcVyA4TX.png,lampung,3
lSdRDE8v.png,bali,3
3XxZii95.png,lampung,3
6PeP0Fvf.png,jawa,2
Xgif1P74.png,jawa,2
AFxzf44w.png,pegon,2
YD84yjTo.png,lampung,3
rPC2TpLe.png,jawi,3
DwKPhBbx.png,jawa,1
qEn2KS9r.png,lampung,1
maPdKjah.png,jawi,5
V0TPz3Ss.png,jawa,1
ReC2eEDA.png,jawi,1
cQw5VDsP.png,pegon,1
2O9Ur6gz.png,lampung,1
x1dqUZG1.png,sunda,5
3djH1cav.png,pegon,4
Prpg6SHF.png,pegon,2
VjSj7azy.png,lontara,4
rYJw0Q7o.png,lampung,5
DB2MdSy4.png,lampung,2
CljvbC1u.png,jawa,3
JQRvYyh3.png,bali,2
ADMvshXk.png,pegon,3
QS8wDcom.png,jawi,4
bes2eX5Z.png,jawa,5
fPdfHQBL.png,jawa,3
zoncUr23.png,bali,1
LuOtAefB.png,sunda,3
Wy5AUVBj.png,lontara,5
YvfGyT60.png,lampung,5
uJnE05N6.png,pegon,5
k05hCP0Y.png,sunda,4
BgKT7Vpv.png,jawi,4
zpWCPise.png,jawi,2
Sl5AzO37.png,jawi,3
EdXYvBaw.png,sunda,3
epouWi6u.png,lontara,5
1Fo1hcmE.png,jawi,5
2Uwz8K8y.png,bali,3
sNZ1z3zl.png,lontara,1
38CgWZV2.png,jawa,1
mGfhjFt9.png,sunda,2
btYCjMRA.png,jawa,2
Gz4I4XjD.png,pegon,1
FLHb8XJB.png,bali,5
RJwKp6HZ.png,sunda,3
9rnjtGux.png,lontara,5
7xPdHFbr.png,jawi,3
SJEewbEx.png,pegon,4
HulT4cSc.png,lontara,3
1l0vFlxi.png,sunda,5
mMEs4Pfd.png,lampung,1
FBfNUjwK.png,bali,3
aC5zUSwR.png,lampung,2
zpogM76A.png,jawi,1
XmssUrOJ.png,lampung,1
