image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x
MvEmUErU.png,jawa,train,643,76,PNG,line,1,1,0.8989130480794701
WpqyECfG.png,sunda,train,808,49,PNG,line,6,6,0.8996890389369234
yvslca8v.png,jawa,train,945,59,PNG,line,1,1,0.8949879112456535
sCLYTTfG.png,lontara,train,940,46,PNG,line,4,4,0.9233625194497684
t5tOvHvB.png,jawi,train,22,24,PNG,glyph,2,2,0.8703829676560588
tPQfspZA.png,sunda,train,94,58,PNG,block,6,6,0.9051600414596838
py0rDMIZ.png,jawi,train,845,76,PNG,line,2,2,0.7295472896681806
jNBwqzUN.png,pegon,train,63,51,PNG,glyph,5,6,0.758895154213171
pOmkUl2v.png,jawa,train,894,59,PNG,line,1,1,0.8993934372845999
DoIjOBVM.png,sunda,train,788,72,PNG,line,6,6,0.8952342627643156
B8wfb9HN.png,pegon,train,829,60,PNG,line,5,5,0.9336593516777504
aB7DAFWh.png,sunda,train,822,71,PNG,line,6,6,0.8998518509499716
25yyb63f.png,sunda,train,40,35,PNG,glyph,6,6,0.8949412346624241
n4tugGUl.png,jawi,train,812,74,PNG,line,2,2,0.8859818476405124
n4tx9vq1.png,jawa,train,849,71,PNG,line,1,1,0.8927621929856755
qhhWO7r3.png,lampung,train,290,89,PNG,line,3,3,0.9201299340127121
LPLnF4DK.png,jawi,train,618,69,PNG,line,2,2,0.8933349152311312
WYngEEh9.png,jawa,train,679,88,PNG,line,1,1,0.8983670719017344
ViTPK66C.png,sunda,train,182,151,PNG,block,6,6,0.8995858231775029
lWjk9Tvo.jpg,lampung,train,1280,720,JPEG,page,3,3,0.914098498157099
ZEBHEINS.png,sunda,train,794,87,PNG,line,6,6,0.9033155689043055
lbHpRziu.png,jawa,train,937,88,PNG,line,1,1,0.8950383848197362
OwAQwrMA.png,jawi,train,69,53,PNG,glyph,2,2,0.9103995797075674
9Oey6um9.png,jawi,train,953,66,PNG,line,2,2,0.87654430681043
RJoZDw1O.png,bali,train,1584,58,PNG,line,0,0,0.9207977017513695
I2EPpFdr.png,jawa,train,928,136,PNG,line,1,1,0.9024355442836435
u6OG4OU1.jpg,jawa,train,449,252,JPEG,page,1,1,0.8948188583795159
D2soF0H4.png,sunda,train,288,42,PNG,line,6,6,0.9019514667315687
g5ky15AC.png,bali,train,1415,67,PNG,line,0,0,0.923001737081756
XQK4DDMk.png,lontara,train,868,57,PNG,line,4,4,0.9263440642062474
I8ZRTjr4.png,jawi,train,486,66,PNG,line,2,2,0.7224972837738816
rfUqvyMU.png,lontara,train,943,54,PNG,line,4,4,0.92305827453239
zng5Ob2d.png,lampung,train,106,38,PNG,line,3,3,0.9151346637220193
cVJQ8aSY.png,jawi,train,954,72,PNG,line,2,2,0.8859435873041231
WtMWgmM1.png,jawi,train,67,49,PNG,glyph,2,2,0.8959997080131045
BW1aeOIN.png,jawa,train,951,71,PNG,line,1,1,0.8909308466469902
J4Ga75PM.png,lampung,train,328,93,PNG,line,3,3,0.9158314202479528
5uhyW114.png,jawi,train,94,44,PNG,line,2,2,0.8872034208225331
xBCIhZ3x.png,bali,train,1418,67,PNG,line,0,0,0.9224841622794304
sHFxjqCb.png,jawi,train,677,64,PNG,line,2,2,0.8879806296758391
3itA4GCy.jpg,bali,train,235,207,JPEG,block,0,3,0.3898407775229505
ClHmnE3M.png,sunda,train,291,39,PNG,line,6,6,0.8954969647113611
X4wgUCC9.png,jawa,train,158,44,PNG,line,1,1,0.9003023984486301
Iie8eXEM.png,jawa,train,919,95,PNG,line,1,1,0.8980803297716903
vFFKpryr.png,lontara,train,498,46,PNG,line,4,4,0.9241850200991795
m5pludkP.png,bali,train,84,59,PNG,block,0,0,0.9280621504774671
p9Yo5NBN.png,lampung,train,177,101,PNG,block,3,3,0.9097591459461635
hQncyZ7t.png,jawa,train,907,93,PNG,line,1,1,0.8961296611047879
MseEenaa.png,bali,train,204,81,PNG,line,0,0,0.926128457487255
Ke1EtMqj.png,bali,train,1380,61,PNG,line,0,0,0.9235656162488715
RLFIDPIy.png,jawi,train,89,44,PNG,line,2,2,0.8942636667813543
atguBlcH.png,jawi,train,885,56,PNG,line,2,2,0.7595794099796338
nSWmqFez.png,sunda,train,783,69,PNG,line,6,6,0.8942555882393395
YLviXRXD.png,sunda,train,76,41,PNG,glyph,6,6,0.9029963492455829
0J1XjPv7.png,lontara,train,962,58,PNG,line,4,4,0.9234284478664458
COYd1v3e.png,lontara,train,942,82,PNG,line,4,4,0.9272258277098853
KSBl7ztu.png,bali,train,96,56,PNG,block,0,0,0.9263892698840664
xYzq0GmI.png,jawi,train,977,64,PNG,line,2,2,0.893528030842008
bfGFFn4n.png,jawi,train,803,69,PNG,line,2,2,0.8897953960176261
9hyZz7XW.png,jawa,train,874,77,PNG,line,1,1,0.8956670558096507
suYjfbwS.png,jawa,train,508,66,PNG,line,1,1,0.8997704982592347
JrvEe6dP.png,lampung,train,107,37,PNG,line,3,3,0.91623038951037
WwdyEjiX.png,jawa,train,422,68,PNG,line,1,1,0.8950902219217515
k2KtRniI.jpg,pegon,train,878,576,JPEG,page,5,5,0.9211575463497063
O1ykAmv8.png,jawi,train,374,84,PNG,line,2,2,0.8823107303166222
moTcEMuO.png,lampung,train,340,62,PNG,line,3,3,0.9117945546100351
0aEaZKLB.png,bali,train,125,64,PNG,block,0,0,0.924136876292708
baZWnmbC.png,jawa,train,605,66,PNG,line,1,1,0.89358129604776
NKj6pIDe.png,lampung,train,150,37,PNG,line,3,3,0.9134616883752599
ze6LVt3f.jpg,jawa,train,1280,720,JPEG,page,1,1,0.8848327746694902
bVfXghWK.png,jawi,train,816,80,PNG,line,2,2,0.8959448134824014
eeexVWkF.png,jawa,train,650,83,PNG,line,1,1,0.8995522428369777
Wb5NrKcT.png,pegon,train,157,138,PNG,block,5,5,0.9339595767155632
bGV7WduC.png,sunda,train,291,48,PNG,line,6,6,0.9024180803181225
Djrt0occ.png,jawi,train,630,82,PNG,line,2,2,0.8861394646065229
nUhgEHDQ.png,lontara,train,776,53,PNG,line,4,4,0.9138233739702565
ZPNUusQX.png,lontara,train,184,40,PNG,line,4,4,0.9230408021798138
AYmHBQpl.png,jawa,train,679,56,PNG,line,1,1,0.8947329457174497
7gClVyOS.png,sunda,train,807,52,PNG,line,6,6,0.9033298472230976
e7sw8UqJ.png,jawa,train,894,69,PNG,line,1,1,0.8997132689392976
MDfOSmjo.png,sunda,train,789,72,PNG,line,6,6,0.9037065496965384
g5zApoDB.png,lontara,train,942,73,PNG,line,4,4,0.9269227811914389
HJKE5L4T.png,bali,train,1190,63,PNG,line,0,4,0.346728547792085
4ws9WOfJ.png,lontara,train,925,49,PNG,line,4,4,0.9169482693766121
aHm2wwPd.png,lampung,train,695,43,PNG,line,3,3,0.9138293138630841
Iz8SVj1m.png,jawa,train,935,71,PNG,line,1,1,0.8969116059092836
ko1fpmtd.png,jawi,train,845,76,PNG,line,2,2,0.8876530865415186
U4R2T8xm.png,jawa,train,620,81,PNG,line,1,1,0.9006606446198435
goMVEr9M.jpg,jawi,train,1200,630,JPEG,page,2,5,0.9101775898770708
CI75W5ow.png,lontara,train,920,47,PNG,line,4,4,0.9215968501095507
pVN1uJzQ.png,lampung,train,230,70,PNG,line,3,3,0.915551368165892
GLuRIHuH.png,jawa,train,712,96,PNG,line,1,1,0.8998703212622511
cQqHTDoa.png,jawi,train,296,46,PNG,line,2,2,0.8927550165987805
20iTDSMa.png,sunda,train,44,54,PNG,glyph,6,6,0.8955609968795829
pxgyby0r.png,jawi,train,795,75,PNG,line,2,2,0.8865835855171069
yEky4Yhm.png,lampung,train,116,31,PNG,line,3,3,0.9153985717002093
JV0rKzui.png,lampung,train,136,36,PNG,line,3,3,0.912339237999329
JbqiuUPI.png,sunda,train,78,43,PNG,glyph,6,6,0.900671084140642
roT0Obt1.png,lontara,train,940,52,PNG,line,4,4,0.9243532872240765
zjL1LYpx.png,jawa,train,901,67,PNG,line,1,1,0.8958552106429201
Pi1VW9Sr.png,jawi,train,942,62,PNG,line,2,2,0.8956126653136683
Q6NLmXjv.png,jawi,train,39,44,PNG,glyph,2,2,0.7708920364411778
JlKVUNOk.png,jawi,train,817,80,PNG,line,2,2,0.8998427982616504
2nDcsvi8.png,sunda,train,68,55,PNG,glyph,6,6,0.9043196522946442
qMctj2TI.png,jawi,train,99,52,PNG,block,2,2,0.8986664509260118
nB7tdnSn.png,jawi,train,600,600,PNG,page,2,2,0.8521411789927036
YxxPgU7l.png,jawi,train,302,49,PNG,line,2,2,0.8773754694966642
vE8trGvN.png,jawi,train,63,55,PNG,glyph,2,2,0.8786352752119363
8XkkfSzX.png,sunda,train,66,61,PNG,glyph,6,6,0.9004716167779023
MJouVHWu.png,sunda,train,40,35,PNG,glyph,6,6,0.9000020755033031
UzZNRYg1.png,jawi,train,67,39,PNG,glyph,2,2,0.8877400552266108
Tw5uE2Aq.png,jawa,train,858,66,PNG,line,1,1,0.899521992694985
RMJ8zZ2X.png,sunda,train,245,43,PNG,line,6,6,0.9006568108510378
WZt7Orua.png,pegon,train,164,148,PNG,block,5,5,0.933296926371691
JfHP176N.jpg,lampung,train,1200,700,JPEG,page,3,3,0.8927198645106577
FlvDlpty.png,lontara,train,942,71,PNG,line,4,4,0.9201547116685173
Y885ioF4.png,bali,train,1398,56,PNG,line,0,0,0.9258858051304997
K9owTuUE.png,bali,train,202,60,PNG,line,0,0,0.922209259259981
pyl2oO3P.png,lampung,train,149,45,PNG,line,3,3,0.9043059513288638
zg4EljYp.png,jawi,train,807,80,PNG,line,2,2,0.89857213294265
WZgv1FNH.png,jawi,train,169,78,PNG,line,2,2,0.895921171806344
pbY8GUCp.png,jawa,train,486,74,PNG,line,1,1,0.8958248247171867
9sHcNOuO.png,jawi,train,136,47,PNG,line,2,2,0.8840681080782238
qoLovT11.png,lontara,train,868,51,PNG,line,4,4,0.9193020583632148
m0UETCgQ.png,lampung,train,162,48,PNG,line,3,3,0.9169826714887903
7MQLP5hC.png,jawa,train,123,93,PNG,block,1,1,0.9043035916899009
HgZ38kSl.png,jawi,train,789,77,PNG,line,2,2,0.8939081113338855
i7MvKsHU.png,jawa,train,507,76,PNG,line,1,1,0.9013730445338647
jPai5Qcl.png,lampung,train,157,86,PNG,block,3,3,0.9127633716960891
ltsonDVi.png,bali,train,1517,68,PNG,line,0,0,0.9273362198721838
eTqVnadJ.png,jawa,train,620,69,PNG,line,1,1,0.8981671042209388
8rtQdXCn.png,bali,train,1386,67,PNG,line,0,0,0.9255053578270068
vpbIBAhx.png,jawa,train,340,84,PNG,line,1,1,0.890397796099585
h4kTZUJy.png,pegon,train,120,48,PNG,line,2,2,0.8562373625662246
Z7MzzqtR.png,bali,train,1373,69,PNG,line,0,0,0.9246886492338524
BB21DgRU.png,sunda,train,469,44,PNG,line,6,6,0.89842204488437
TZTwXRmf.png,bali,train,1545,74,PNG,line,0,0,0.9251852439315019
L0wKYVh9.png,jawi,train,832,83,PNG,line,2,2,0.8962275776832123
kMdVAUcU.png,lontara,train,935,44,PNG,line,4,4,0.921649649133458
qfkfQRUE.png,jawa,train,891,90,PNG,line,1,1,0.9005704323576975
8Da7mGrN.png,pegon,train,105,94,PNG,block,5,5,0.9317205764570152
HPIqKh3v.png,jawi,train,662,55,PNG,line,2,2,0.86065483938558
QyH0EkF7.png,sunda,train,67,55,PNG,glyph,6,6,0.9016434729561094
mYmraZ5C.png,bali,train,198,73,PNG,line,0,0,0.9226594606782893
km0czfzY.png,sunda,train,155,65,PNG,line,6,6,0.9004368329374522
YiSRGIkT.png,pegon,train,827,78,PNG,line,5,5,0.9353777365352481
nDXTDZei.png,lampung,train,885,51,PNG,line,3,3,0.916347847240087
UQdLpq0g.png,jawa,train,621,71,PNG,line,1,1,0.8945532522325185
zv1OAzBd.png,lontara,train,935,53,PNG,line,4,4,0.9250822342420318
kuEFJR8y.png,lontara,train,315,46,PNG,line,4,4,0.9219308648789699
9enuJq0y.png,sunda,train,88,54,PNG,block,6,6,0.8965540251689901
CBKGtJXU.png,jawi,train,750,43,PNG,line,6,2,0.5484257618093941
Ixmmsjw5.png,sunda,train,1196,59,PNG,line,6,6,0.9000231198070957
q9pibTZ9.png,lontara,train,939,52,PNG,line,4,4,0.9210021570554364
XmDXsCvc.webp,jawa,train,300,417,WEBP,page,1,1,0.9064667094924367
9NkwViXj.png,jawi,train,808,69,PNG,line,2,2,0.9004679873837477
OBUQrsCs.png,jawi,train,346,66,PNG,line,2,2,0.8735243741883861
ByChr7Ym.png,jawa,train,781,81,PNG,line,1,1,0.8950533199606237
uPbsD2ID.png,sunda,train,52,42,PNG,glyph,6,6,0.8887789460810601
OIPUFwK1.png,lontara,train,936,56,PNG,line,4,4,0.9209008358445829
pZMtL7pw.png,sunda,train,797,80,PNG,line,6,6,0.9025059877826231
C1AbFl1n.png,lampung,train,178,87,PNG,line,3,3,0.9179208760382123
gQioTBnz.png,lampung,train,804,63,PNG,line,3,3,0.915883082433869
L7tbB4rW.png,lampung,train,221,65,PNG,line,3,3,0.9107505126967544
XN2L0Pkk.png,lontara,train,1034,45,PNG,line,4,4,0.9238506612267158
ApySYVQH.png,pegon,train,386,91,PNG,line,5,2,0.8633533161163588
HBrGi15a.png,sunda,train,63,39,PNG,glyph,6,6,0.9094850501488295
w6Bq3Rh3.png,lampung,train,144,65,PNG,line,3,3,0.9128500751196028
b82ggHWL.png,sunda,train,796,104,PNG,line,6,6,0.9008614213375423
cuKxWYj2.png,sunda,train,157,38,PNG,line,6,6,0.8976579020636856
BItvOxGo.png,bali,train,1041,66,PNG,line,0,0,0.922975340818839
exvusb7x.png,jawi,train,103,70,PNG,block,2,2,0.8993216054623444
od40HX69.png,jawi,train,500,52,PNG,line,2,2,0.890154516092935
xum0gGIa.png,bali,train,1367,49,PNG,line,0,0,0.9260674764969494
SVR4eenU.png,lampung,train,142,36,PNG,line,3,3,0.9194461250025249
axINQ6D3.png,jawa,train,963,71,PNG,line,1,1,0.8967019626478386
PoU7LTEl.png,sunda,train,194,60,PNG,line,6,6,0.89509195559198
wPwqcIR6.png,jawi,train,132,51,PNG,line,2,2,0.8022438278950091
memyy9kn.png,sunda,train,65,54,PNG,glyph,6,6,0.9012462580589835
HebWPR5D.png,jawi,train,688,85,PNG,line,2,2,0.8938522455308925
Non9xPbi.png,lontara,train,943,40,PNG,line,4,4,0.9148423384062919
3XBxHC6x.png,jawi,train,57,54,PNG,glyph,2,2,0.8827926513349823
39hdDn6h.png,sunda,train,800,47,PNG,line,6,6,0.8990988115958646
b7U1G6OB.png,sunda,train,43,36,PNG,glyph,6,6,0.9011129109768548
yFOXnHMt.png,sunda,train,170,42,PNG,line,6,6,0.9000460244639032
w1KunOdn.png,lontara,train,938,54,PNG,line,4,4,0.9256621678375087
kKtCuyhc.png,jawi,train,517,53,PNG,line,2,2,0.9093945897893627
ZQ20ph6F.png,jawi,train,685,57,PNG,line,2,2,0.8792984469955221
FppoeY65.png,pegon,train,151,143,PNG,block,5,5,0.9349172201503537
haMG0wzX.png,bali,train,1411,66,PNG,line,0,0,0.8901946859081067
iU4bxOvj.png,jawi,train,400,58,PNG,line,2,2,0.8758419131451741
BSI9J6Q5.png,sunda,train,47,53,PNG,glyph,6,6,0.8902189972749951
IWyD6NVn.png,lampung,train,141,31,PNG,line,3,3,0.9150395343620923
9nA77pxE.png,sunda,train,798,91,PNG,line,6,6,0.8940993003566848
4FghFXiQ.png,jawi,train,739,53,PNG,line,2,2,0.8719153912456662
CZfJ46lw.png,sunda,train,191,44,PNG,line,6,6,0.8950165296937315
ITZyJM4t.png,lampung,train,136,43,PNG,line,3,3,0.9153309536810509
K5b5Oyre.png,lontara,train,934,67,PNG,line,4,4,0.9184677979324748
DnJnUzBX.png,sunda,train,305,67,PNG,line,6,6,0.8990764863434857
KjMl6acI.png,jawi,train,53,43,PNG,glyph,2,2,0.8530637413562854
tCSnngIf.png,lontara,train,935,45,PNG,line,4,4,0.9233954700934821
Jc2DCLJE.png,lampung,train,235,76,PNG,line,3,3,0.9145464211434018
OPL6FWW9.png,lontara,train,110,45,PNG,line,4,4,0.9145376760617798
M354cifF.png,jawi,train,377,71,PNG,line,2,2,0.9035194248762226
gvY2Mlhi.png,sunda,train,71,61,PNG,glyph,6,6,0.8982273960781837
CNIF2MO6.png,jawi,train,606,56,PNG,line,2,2,0.8924418037204914
Cmgazgf9.png,bali,train,1411,53,PNG,line,0,0,0.9276848775893575
DR7xzzkP.png,jawa,train,893,74,PNG,line,1,1,0.8942004607865957
vpkXnJK9.png,pegon,train,147,137,PNG,block,5,5,0.9339302336779215
hcGJmtKd.png,sunda,train,782,70,PNG,line,6,6,0.9032992028702753
k9b3mpvL.png,sunda,train,164,65,PNG,line,6,6,0.9028797706150401
7y8ztGPg.png,sunda,train,161,65,PNG,line,6,6,0.9004497599709385
Xtyid4hD.png,jawa,train,958,74,PNG,line,1,1,0.9004893680529819
vOm3gsb4.png,jawa,train,888,62,PNG,line,1,1,0.8965674492245808
hXV007OF.png,bali,train,1390,62,PNG,line,0,0,0.9257878467727312
hcZye5Sj.png,jawi,train,804,80,PNG,line,2,2,0.8955153345931587
va9We9KL.png,bali,train,64,64,PNG,glyph,0,0,0.7216495999719696
nR4IvySO.png,lontara,train,841,61,PNG,line,4,4,0.9247106284341262
9nhODgRn.png,sunda,train,134,48,PNG,line,6,6,0.9020009400083445
Q9IOZdPn.png,jawi,train,238,41,PNG,line,2,2,0.9052313712654869
huxPExx2.png,jawa,train,866,67,PNG,line,1,4,0.253872047508575
Py8w6YjF.png,sunda,train,144,142,PNG,block,6,6,0.9101047544081422
sgJcQYI6.jpg,lontara,train,444,280,JPEG,page,4,4,0.7348831252437436
tXC4Cr6n.png,jawi,train,294,56,PNG,line,2,2,0.8882501825372873
GjJi4URV.png,jawi,train,58,57,PNG,glyph,2,2,0.897980922063943
RDN1Ptew.png,lontara,train,877,59,PNG,line,4,4,0.9160297155022008
LBV0oWS1.png,lampung,train,102,37,PNG,line,3,3,0.9161936655374223
AwDbaxa3.png,jawa,train,967,91,PNG,line,1,1,0.8953434700133512
w0tvoyQC.png,jawi,train,804,72,PNG,line,2,2,0.8996372555405263
fHEAkWZl.png,jawa,train,288,114,PNG,line,1,1,0.898106035618269
30409Bsb.png,lampung,train,176,79,PNG,line,3,3,0.9134054477918659
eB13dJEf.png,bali,train,1040,64,PNG,line,0,0,0.9250380572915984
UMBrKBBb.png,sunda,train,799,50,PNG,line,6,6,0.9036972371514065
uGXVJZEH.png,jawi,train,93,90,PNG,block,2,2,0.8002509645601681
8Eum6Ec9.png,sunda,train,120,44,PNG,line,6,6,0.9086512923377627
PJAWNugk.png,jawi,train,84,55,PNG,block,2,2,0.892101023787415
4TLbxbnt.png,jawa,train,892,62,PNG,line,1,1,0.8979646923979859
AWstPzCd.png,lampung,train,811,39,PNG,line,3,3,0.9152485625710441
bIVEz5kB.jpg,sunda,train,354,355,JPEG,page,6,6,0.9028843914904441
NUi7Xsqy.png,lampung,train,164,77,PNG,line,3,3,0.9183450942163836
lsQVR0lI.png,jawa,train,561,51,PNG,line,1,1,0.8988980597381726
aWChNSBf.png,pegon,train,81,61,PNG,block,5,5,0.9340757192518168
WtdYMinR.jpg,pegon,train,410,418,JPEG,page,5,5,0.9406786811496225
vISSmeIs.png,lampung,train,101,38,PNG,line,3,3,0.9105829460882756
vJNHumL4.png,sunda,train,133,48,PNG,line,6,6,0.9026957768822537
JZhjImHR.png,jawi,train,790,69,PNG,line,2,2,0.890217706216459
6XJFVlyu.png,pegon,train,151,136,PNG,block,5,5,0.9331901748165267
C3L3i6Jg.png,jawi,train,36,38,PNG,glyph,2,2,0.8960750757973164
56IrbZRC.png,bali,train,1374,56,PNG,line,0,0,0.9238091082242074
cLcF0nUi.png,lampung,train,640,758,PNG,page,3,3,0.921055853501889
RFosbPo8.png,lontara,train,957,58,PNG,line,4,4,0.9261203074159337
sFlWNNdA.png,lampung,train,138,36,PNG,line,3,3,0.9160419594569263
hCmQMvEz.png,bali,train,1479,71,PNG,line,0,0,0.923345570334049
jdtL6DH2.png,jawa,train,69,42,PNG,glyph,1,1,0.8547833924879619
Iyo3cC12.png,sunda,train,184,44,PNG,line,6,6,0.8972572735573846
zVEeiaMK.png,bali,train,1400,65,PNG,line,0,0,0.9276159055300959
ZXLAYYKs.png,lontara,train,945,60,PNG,line,4,4,0.9264601252031943
WkUuaX3b.png,jawa,train,657,58,PNG,line,1,1,0.8996766458537924
wIBaPaG6.png,lontara,train,949,55,PNG,line,4,4,0.9232450719918246
3NbzeLGv.png,jawa,train,936,79,PNG,line,1,1,0.894841635494212
eO8EF3c6.png,lontara,train,939,48,PNG,line,4,4,0.9226464846142146
BOgaZX5p.png,jawa,train,355,67,PNG,line,1,1,0.9013187426473033
2gzej8LI.png,lontara,train,731,59,PNG,line,4,4,0.921507630460841
SMwV3uxE.png,jawa,train,797,80,PNG,line,1,1,0.8996452652844098
NwiJZKih.png,jawa,train,591,72,PNG,line,1,1,0.899417034097992
PYyGodVd.png,lampung,train,147,36,PNG,line,3,3,0.9098631688379621
PYUDpaj9.png,pegon,train,71,60,PNG,glyph,5,5,0.9374861147141366
iwxCZ1xU.png,jawi,train,22,28,PNG,glyph,2,2,0.8650368352251684
x2MmE1XN.png,sunda,train,70,61,PNG,glyph,6,6,0.8979349984290305
TWaDlRbb.jpg,bali,train,960,1200,JPEG,page,0,0,0.9090423730384763
K4HStmgL.png,jawi,train,144,115,PNG,block,2,2,0.8805958508798976
sjULemgz.png,jawi,train,33,32,PNG,glyph,2,2,0.8888063573115179
4reTZEMd.png,sunda,train,32,36,PNG,glyph,6,6,0.9090872338629405
LXsgL7t6.png,bali,train,1333,76,PNG,line,0,0,0.9265454276344194
5aSIRB27.png,jawa,train,872,71,PNG,line,1,1,0.8966319294152577
hUzGeXmE.png,jawa,train,727,81,PNG,line,1,1,0.8967475772934611
yDFD5PVJ.png,jawi,train,797,77,PNG,line,2,2,0.8535853398167715
k6oYT60e.png,lampung,train,134,31,PNG,line,3,3,0.9124510068299362
4sQkkgkH.png,lampung,train,425,521,PNG,page,2,2,0.4487759042245215
pXvxdew9.png,sunda,train,160,62,PNG,line,6,6,0.8809148269197015
nATmZSax.png,sunda,train,246,39,PNG,line,6,6,0.8964541238104222
KfiwomIm.png,sunda,train,754,49,PNG,line,6,6,0.9000099441637007
OQL0J11R.png,lampung,train,814,60,PNG,line,3,3,0.9116758285612406
yylkRMsd.png,bali,train,728,59,PNG,line,0,0,0.9275004322680201
Qq8v0hKp.jpg,jawa,train,423,568,JPEG,page,1,1,0.9096285914150606
ydlfeeQR.jpg,bali,train,1477,1108,JPEG,page,0,0,0.9271621190160163
HIfjNZbW.png,pegon,train,132,127,PNG,block,5,5,0.9352509612152414
feJiIRPi.png,jawi,train,267,68,PNG,line,2,2,0.8695422891955739
flLeRwE5.png,pegon,train,605,76,PNG,line,2,2,0.889544717103846
wZBZmXVo.png,jawa,train,894,61,PNG,line,1,1,0.8968910351957834
LnEnKwut.png,jawi,train,174,59,PNG,line,2,2,0.873996807510744
9lVWK1Ji.png,lontara,train,776,51,PNG,line,4,4,0.9225011277499785
tgD6nPYV.png,bali,train,1368,63,PNG,line,0,0,0.9286219009736616
tygv52KQ.png,jawi,train,378,71,PNG,line,2,2,0.8878544640471543
CNGbKP8u.jpg,jawa,train,481,280,JPEG,page,1,1,0.898818737500003
nOkBZWxv.png,jawa,train,811,613,PNG,page,1,1,0.901631234267215
UrVnEj8D.png,jawa,train,655,42,PNG,line,1,1,0.8477384388472747
d3DA6b8J.png,lampung,train,247,62,PNG,line,3,3,0.9115285031498779
f915SexE.png,sunda,train,207,46,PNG,line,6,6,0.9029523737206803
aqJNnSR5.png,pegon,train,392,90,PNG,line,5,5,0.9259851970367237
kjcMI6OR.png,jawa,train,622,71,PNG,line,1,1,0.8977760982872038
8BnKtmC3.png,sunda,train,162,44,PNG,line,6,6,0.8994543890763026
WPV1C18L.png,jawi,train,33,30,PNG,glyph,2,2,0.47449402863648893
DUacVKKU.png,jawi,train,863,71,PNG,line,2,2,0.8336391063507277
URsVqMEu.png,jawi,train,955,63,PNG,line,2,2,0.8896481570333972
OhpqFBTa.png,lontara,train,946,39,PNG,line,4,4,0.8964255449079868
Sdp96BZz.png,lampung,train,75,33,PNG,line,3,3,0.9176620106811346
Vu0ZlUF2.png,lontara,train,931,69,PNG,line,4,4,0.9260917804730442
2iSupLdX.png,jawa,train,800,100,PNG,line,1,1,0.9112927856522138
Ls5iuy9U.png,jawi,train,173,49,PNG,line,2,2,0.8857355758084041
7hjV2je5.png,lontara,train,931,45,PNG,line,4,4,0.9223662359551845
3z3S2VTt.png,sunda,train,757,92,PNG,line,6,6,0.8989520604374674
AOARR7D1.png,jawa,train,651,94,PNG,line,1,1,0.8980927219468082
6XQ6tGrT.png,jawa,train,914,97,PNG,line,1,1,0.8941422335753816
p7peNOxs.png,jawa,train,912,83,PNG,line,1,1,0.8985072391158537
Wd45gxtK.png,sunda,train,145,59,PNG,line,6,6,0.889096194037612
xaCuetVe.png,lontara,train,939,49,PNG,line,4,4,0.9228025278772607
9jyBqFhG.png,lampung,train,141,45,PNG,line,3,3,0.9110798784333457
zf8bKPv6.png,sunda,train,1200,900,PNG,page,6,6,0.9046164991846902
oeMEYdyX.png,jawi,train,72,58,PNG,glyph,2,2,0.8996353136242669
nmQbW6CE.png,sunda,train,674,85,PNG,line,6,6,0.9014087100927982
wFgWjzL4.png,jawi,train,940,61,PNG,line,2,2,0.8339827149090874
BpMwF2nb.png,lontara,train,896,37,PNG,line,4,4,0.9248938727540408
rhs7fk1u.png,sunda,train,654,76,PNG,line,6,6,0.8962094329222156
iWeZ1ZEc.jpg,jawi,train,235,300,JPEG,page,5,5,0.846037712542709
DycqI7mT.png,sunda,train,122,49,PNG,line,6,6,0.8996386377583566
h0LtJbi8.jpg,jawi,train,360,466,JPEG,page,3,3,0.8848823623771748
jvDi0wqt.png,pegon,train,137,129,PNG,block,5,5,0.9355033265224452
W5FUdAuZ.png,sunda,train,791,72,PNG,line,6,6,0.9054925016149099
0S8GZuA8.png,lampung,train,116,31,PNG,line,3,3,0.9166096259685331
8dfolTMF.jpg,jawi,train,469,754,JPEG,page,5,5,0.878174665616576
gb8TzDfD.webp,jawa,train,1200,675,WEBP,page,1,1,0.8988835103023805
Q5TmKwnk.jpg,pegon,train,1280,720,JPEG,page,5,5,0.9357293815472034
ueiukMHt.png,jawi,train,192,43,PNG,line,2,2,0.8808419773567702
5NaVRwup.png,jawa,train,920,71,PNG,line,1,1,0.900346282651615
CdikxegH.png,sunda,train,79,46,PNG,glyph,6,6,0.8950429639931562
jkF5oQI1.png,jawi,train,91,44,PNG,line,2,2,0.8626583068601257
vjr5eano.png,lontara,train,941,73,PNG,line,4,4,0.9225618259707581
l9oasdzR.png,jawa,train,901,56,PNG,line,1,1,0.8979065524625797
UpC9L4O8.png,lontara,train,873,30,PNG,line,4,4,0.9216330529398175
UAKR5XNh.png,sunda,train,758,98,PNG,line,6,6,0.8976455633998988
1ypvFmrI.png,bali,train,1177,64,PNG,line,0,0,0.9229662889347844
YDxAl6Al.png,lampung,train,240,73,PNG,line,3,3,0.9128423963501935
wQoP5j1L.png,jawa,train,669,73,PNG,line,1,1,0.8930594683153477
ewC4kNvj.png,lampung,train,97,43,PNG,line,3,3,0.9194615733973948
QE7E32zM.png,lontara,train,957,50,PNG,line,4,4,0.9152021724084981
wB8xUuXl.png,jawa,train,687,71,PNG,line,1,1,0.9001247407339521
IbsScyTb.png,bali,train,1384,69,PNG,line,0,0,0.9253264384867685
SRt9vg3w.png,bali,train,1415,66,PNG,line,0,0,0.9263314046684384
