image_id,label,split,w,h,ink_h,stroke,angle,stroke_rel
jz49o2DX.png,sunda,train,781,60,56,4.47213595499958,0.0,0.07985957062499249
u3JBbYe7.png,lontara,train,610,44,42,4.47213595499958,-2.0,0.10647942749999
9ZKX8f9o.png,jawa,train,942,56,56,4.47213595499958,0.0,0.07985957062499249
n6Z6w8bi.png,jawi,train,950,61,57,4.0,0.0,0.07017543859649122
NY7qPAoP.png,jawi,train,893,46,46,4.0,1.0,0.08695652173913043
qDNjjL14.png,bali,train,1406,64,64,4.0,0.0,0.0625
W40aaNZO.png,jawi,train,125,67,62,5.82842712474619,,0.09400688910880951
iwpAaVS9.png,jawa,train,434,58,58,4.0,0.0,0.06896551724137931
SZoM5n9t.png,lontara,train,933,46,41,6.0,0.0,0.14634146341463414
JKBbhzU0.png,jawa,train,740,79,77,4.0,-1.0,0.05194805194805195
0iwTJE6k.png,lampung,train,79,31,28,2.8284271247461903,,0.10101525445522108
vFnuGssw.jpg,lampung,train,1000,1673,1516,6.0,,0.00395778364116095
TMsy6o0B.png,lontara,train,918,95,95,4.47213595499958,-2.0,0.04707511531578505
bexck0P3.png,jawi,train,449,94,94,4.0,-1.0,0.0425531914893617
x2L9BHva.png,jawa,train,658,66,66,2.0,0.0,0.030303030303030304
xNFgcLhi.png,lontara,train,971,56,56,7.211102550927978,1.0,0.12876968840942818
PilQ27zJ.png,lampung,train,151,64,54,4.0,,0.07407407407407407
r1npzOw1.png,bali,train,102,51,31,2.0,,0.06451612903225806
UI3jGyTt.png,lampung,train,155,88,81,4.47213595499958,,0.05521155499999481
Nvn5qA11.png,lampung,train,105,42,31,4.0,,0.12903225806451613
xhaFelwo.png,lampung,train,121,43,40,4.0,,0.1
ns70wY86.png,jawa,train,438,93,76,4.47213595499958,0.0,0.05884389414473131
CGBrUkff.png,pegon,train,156,127,127,4.0,,0.031496062992125984
4DT4yDiz.png,jawi,train,651,54,54,5.656854249492381,0.0,0.10475656017578483
cM6x8sr0.png,jawa,train,993,87,87,4.47213595499958,0.0,0.051403861551719304
zBuMPvSO.jpg,pegon,train,300,225,225,2.0,,0.008888888888888889
G3idkeXi.png,sunda,train,144,63,57,4.0,,0.07017543859649122
7jzKCt3u.png,bali,train,1343,70,70,4.0,-1.0,0.05714285714285714
dWZoWlr6.png,jawi,train,799,76,76,7.211102550927978,0.0,0.09488292830168392
0yrRzznr.png,lampung,train,164,78,66,4.0,,0.06060606060606061
RRw3rIar.png,jawi,train,374,62,62,5.656854249492381,-1.0,0.09123958466923195
vmKyrebs.png,pegon,train,74,60,52,2.8284271247461903,,0.05439282932204212
xtQ6Whrv.png,pegon,train,890,74,74,4.0,-1.0,0.05405405405405406
h0stjJad.png,jawi,train,139,79,73,4.47213595499958,,0.06126213636985726
NBrSCBP4.png,lontara,train,778,46,46,4.47213595499958,-2.0,0.09722034684781695
HTEj5HZX.png,lampung,train,113,51,50,2.0,,0.04
OowsNhfe.png,jawi,train,524,57,57,5.656854249492381,0.0,0.09924305700863825
19QcPWu7.png,pegon,train,141,132,132,4.0,,0.030303030303030304
EDVlXN07.png,jawa,train,551,65,65,2.0,0.0,0.03076923076923077
jIS5kZuK.png,jawi,train,303,56,37,4.0,0.0,0.10810810810810811
zRCncChp.png,sunda,train,762,85,69,5.656854249492381,0.0,0.08198339492017943
bhu1tYdU.png,lampung,train,567,48,48,4.0,0.0,0.08333333333333333
GstOwJqY.png,lampung,train,96,38,25,2.8284271247461903,,0.1131370849898476
5s7tp5tB.png,lontara,train,937,48,45,6.324555320336759,-1.0,0.1405456737852613
Ln2QRnMi.png,jawa,train,774,76,72,6.0,0.0,0.08333333333333333
QLqHeQdT.png,bali,train,1402,74,71,4.0,-1.0,0.056338028169014086
y3XQDMZv.jpg,sunda,train,960,1200,1200,4.0,,0.0033333333333333335
IQlmOYcA.png,bali,train,209,67,60,2.8284271247461903,0.0,0.047140452079103175
HrgEozJY.png,lampung,train,375,243,243,2.0,,0.00823045267489712
F10uF6Co.png,jawi,train,14,19,17,4.0,,0.23529411764705882
ssaRhf3L.png,sunda,train,136,63,55,4.0,,0.07272727272727272
OPXC9kMl.png,lontara,train,942,52,52,5.656854249492381,0.0,0.10878565864408424
bJ67yc1f.png,jawi,train,812,78,78,8.0,0.0,0.10256410256410256
LnPrhTAZ.png,jawa,train,926,82,82,4.0,0.0,0.04878048780487805
VZO71h9x.png,bali,train,262,78,69,2.8284271247461903,0.0,0.04099169746008972
hRg2qwvr.png,pegon,train,140,140,140,2.8284271247461903,,0.020203050891044218
TGQ7mHxT.png,bali,train,235,70,64,2.8284271247461903,0.0,0.04419417382415922
pZxR2XMH.png,jawi,train,289,40,30,2.0,0.0,0.06666666666666667
Jm77pTKe.jpg,jawa,train,650,412,409,2.0,,0.004889975550122249
afHczR2W.png,sunda,train,186,43,30,4.0,0.0,0.13333333333333333
AGklOEmZ.png,jawa,train,888,84,83,4.0,-2.0,0.04819277108433735
0tfJxB1a.png,lampung,train,135,29,28,2.8284271247461903,2.0,0.10101525445522108
0wy1wNHA.png,lampung,train,232,93,73,4.0,,0.0547945205479452
lMUp3E7m.png,lampung,train,901,55,44,4.0,0.0,0.09090909090909091
R2GXP3Pu.png,jawa,train,574,58,58,4.0,0.0,0.06896551724137931
oJ455hvM.png,bali,train,205,78,78,2.8284271247461903,,0.03626188621469475
YIJmH1np.png,jawa,train,667,120,120,2.0,0.0,0.016666666666666666
sOL5z0Ty.png,sunda,train,289,47,31,4.0,0.0,0.12903225806451613
pNOkdJT3.png,lontara,train,920,45,42,7.211102550927978,0.0,0.17169291787923757
RPjhIvRd.png,lampung,train,139,43,37,2.8284271247461903,-2.0,0.07644397634449163
XvUUuTIf.png,bali,train,1426,68,66,4.0,0.0,0.06060606060606061
4BuYYd9i.png,jawa,train,617,65,65,4.0,-1.0,0.06153846153846154
JFkmuSPK.png,bali,train,1373,56,56,4.0,0.0,0.07142857142857142
ZGCPT31t.png,lontara,train,491,52,45,6.0,0.0,0.13333333333333333
Yy7R5voO.png,sunda,train,44,54,29,6.0,,0.20689655172413793
qir2Iqgs.png,jawa,train,335,55,55,4.0,0.0,0.07272727272727272
gJeXo3I5.png,lontara,train,638,53,53,6.324555320336759,0.0,0.11933123245918413
J3uxBvVe.png,sunda,train,110,55,48,4.0,,0.08333333333333333
taMMuUIx.png,lampung,train,139,42,36,2.0,-4.0,0.05555555555555555
gYMNzfMo.png,jawa,train,467,49,49,2.8284271247461903,0.0,0.05772300254584062
xetlJ61H.png,lampung,train,139,47,39,2.0,,0.05128205128205128
IKWbnGgJ.png,jawa,train,667,64,64,2.0,0.0,0.03125
SkRildHW.png,jawa,train,958,75,75,4.47213595499958,0.0,0.0596284793999944
oqkddZCi.png,jawa,train,928,77,77,4.0,0.0,0.05194805194805195
RLNrUopx.png,sunda,train,301,43,36,4.0,0.0,0.1111111111111111
vJaL3ISU.png,sunda,train,63,39,23,4.0,,0.17391304347826086
L5ew6cf9.jpg,pegon,train,1200,948,947,6.0,,0.006335797254487857
mDJIHdCv.png,bali,train,301,59,58,2.0,0.0,0.034482758620689655
n0tHVInl.png,pegon,train,75,71,49,8.0,,0.16326530612244897
NVwmEwMO.png,lampung,train,185,62,59,2.0,,0.03389830508474576
MOjCWfLE.png,bali,train,143,51,47,2.0,,0.0425531914893617
7JRMQWBP.png,jawa,train,920,63,63,4.0,0.0,0.06349206349206349
Ve8qLRWH.png,jawi,train,157,75,70,6.0,,0.08571428571428572
hTRcU7KL.png,lontara,train,940,55,55,5.656854249492381,0.0,0.102851895445316
FoQ1SzDc.png,lampung,train,890,55,42,4.0,0.0,0.09523809523809523
I0u2MD7s.png,pegon,train,179,172,172,4.0,,0.023255813953488372
cbBRxFl5.png,lontara,train,939,54,44,6.324555320336759,0.0,0.14373989364401726
bnmNrxH6.png,jawa,train,889,89,81,4.47213595499958,0.0,0.05521155499999481
XE1yQhgw.webp,sunda,train,2048,1152,1152,4.0,,0.003472222222222222
PIFFpjeF.png,sunda,train,64,42,27,4.0,,0.14814814814814814
FbkL6zeW.png,jawi,train,561,64,45,4.0,0.0,0.08888888888888889
hCeHsO0X.png,lampung,train,144,36,36,2.8284271247461903,4.0,0.07856742013183862
cSWRFRxB.png,jawa,train,899,72,72,6.0,-1.0,0.08333333333333333
dGE8N3Cx.png,lampung,train,142,41,34,2.8284271247461903,1.0,0.0831890330807703
4iwimPuq.png,bali,train,208,82,69,2.0,,0.028985507246376812
uMCxq53Z.png,lampung,train,158,81,81,2.8284271247461903,,0.034918853391928274
ajhbUFb1.png,jawi,train,505,49,49,4.0,0.0,0.08163265306122448
uIB2VqCb.png,lampung,train,99,38,33,4.0,,0.12121212121212122
EzWw7doT.png,sunda,train,319,43,27,4.0,0.0,0.14814814814814814
PdPkWWHH.png,jawi,train,53,36,25,4.0,,0.16
4Rrltc8X.png,lampung,train,127,35,32,2.8284271247461903,2.0,0.08838834764831845
K88CO7Tb.png,sunda,train,64,60,46,6.0,,0.13043478260869565
cR3O0tPt.png,lontara,train,946,80,80,4.47213595499958,-1.0,0.05590169943749475
S1ZzFAvu.png,lampung,train,251,92,88,4.0,,0.045454545454545456
V4henON5.png,jawa,train,673,84,84,2.0,0.0,0.023809523809523808
T4CwXbxe.jpg,bali,train,870,286,286,4.0,-1.0,0.013986013986013986
EejC1Gpc.png,lontara,train,978,60,60,4.0,0.0,0.06666666666666667
LHzILCt5.png,jawi,train,798,74,74,6.0,0.0,0.08108108108108109
SYQyPFMm.png,lampung,train,147,36,36,2.8284271247461903,3.0,0.07856742013183862
FXEiRhg0.png,bali,train,90,62,48,2.0,,0.041666666666666664
0Zb29GIM.png,jawa,train,506,89,89,2.0,0.0,0.02247191011235955
WhDJigwu.png,jawi,train,29,32,26,5.06449510224598,,0.1947882731633069
pYoucazY.png,bali,train,1395,63,63,2.8284271247461903,-1.0,0.044895668646764926
DjkVpXOe.png,lampung,train,745,49,40,4.0,0.0,0.1
j4Ob2WUG.png,jawa,train,522,60,60,2.8284271247461903,0.0,0.047140452079103175
iZnqgWWc.png,jawa,train,633,88,88,2.0,0.0,0.022727272727272728
Nj8BpDDz.png,sunda,train,118,60,41,4.0,,0.0975609756097561
WAMz5qlK.png,sunda,train,127,47,43,4.0,,0.09302325581395349
vZ3FHr4C.png,jawa,train,581,89,89,4.0,0.0,0.0449438202247191
x7pzCUYv.png,pegon,train,862,72,72,4.0,0.0,0.05555555555555555
adTHtUHd.png,lontara,train,889,44,44,4.47213595499958,-1.0,0.10163945352271772
Pn086937.png,lampung,train,127,36,31,2.8284271247461903,-1.0,0.09123958466923195
7RxzqF7t.png,jawi,train,794,92,92,8.0,-1.0,0.08695652173913043
HEAYE6QE.png,sunda,train,801,73,61,4.47213595499958,0.0,0.07331370418032097
6shJrnnF.png,jawa,train,942,73,73,4.47213595499958,0.0,0.06126213636985726
Bwt9E0hk.png,jawi,train,787,69,69,7.211102550927978,0.0,0.1045087326221446
PKjyMLm7.png,lontara,train,936,65,52,5.656854249492381,-1.0,0.10878565864408424
6nPmixt0.png,sunda,train,222,39,31,4.0,0.0,0.12903225806451613
I0LX9AHT.png,lampung,train,265,82,76,4.0,-5.0,0.05263157894736842
47bEsIKj.png,jawa,train,460,68,68,2.8284271247461903,1.0,0.04159451654038515
HgqF6Pqp.png,lontara,train,867,60,60,4.47213595499958,-2.0,0.07453559924999299
FDEwreEi.png,lampung,train,117,37,32,4.0,-3.0,0.125
lwCYaowC.png,pegon,train,399,85,85,6.324555320336759,0.0,0.07440653318043246
qyPXddz2.jpg,pegon,train,800,800,800,2.0,,0.0025
TAAqV9K9.png,jawa,train,976,92,92,2.0,0.0,0.021739130434782608
nwF2uotn.png,sunda,train,56,43,27,4.0,,0.14814814814814814
2BEyDibF.png,pegon,train,138,128,128,4.0,,0.03125
O1vH5YwI.png,jawa,train,609,112,112,2.0,0.0,0.017857142857142856
jNOLmgQL.png,jawa,train,654,56,56,2.0,0.0,0.03571428571428571
dwal2hSL.png,lontara,train,938,49,39,5.82842712474619,0.0,0.1494468493524664
6BNeWMqa.png,jawi,train,812,87,87,7.211102550927978,0.0,0.08288623621756297
0og3oXGS.png,jawi,train,816,88,88,7.211102550927978,1.0,0.08194434716963611
WtLnNJFk.png,sunda,train,77,61,55,4.0,,0.07272727272727272
9H7mzKdA.png,bali,train,1375,64,64,2.8284271247461903,0.0,0.04419417382415922
x4VTS4EG.png,pegon,train,130,124,124,4.0,,0.03225806451612903
yb86tnoe.png,jawi,train,164,88,76,4.47213595499958,,0.05884389414473131
QbfRXOMt.png,bali,train,1384,76,76,4.0,-1.0,0.05263157894736842
u0s5BGpz.png,bali,train,1408,61,61,4.0,0.0,0.06557377049180328
ZeasGJyj.png,pegon,train,147,126,126,4.0,,0.031746031746031744
256krqfp.png,sunda,train,40,35,29,4.0,,0.13793103448275862
6KSo7Gog.png,jawi,train,802,98,98,6.324555320336759,0.0,0.06453627877894652
WTnuiFai.png,bali,train,132,59,32,2.0,,0.0625
EK2HtJoO.png,lampung,train,172,77,70,4.0,,0.05714285714285714
qFKpeT4W.png,sunda,train,138,56,56,4.47213595499958,,0.07985957062499249
U0VZtyQG.png,pegon,train,43,50,50,2.8284271247461903,,0.0565685424949238
50t210oB.png,sunda,train,723,69,55,4.0,-1.0,0.07272727272727272
IZOvkFnb.png,jawi,train,51,49,26,4.23606797749979,,0.1629256914422996
z1Bh05Xj.png,sunda,train,792,69,55,4.47213595499958,0.0,0.08131156281817417
HQdqHenE.png,jawa,train,769,84,81,4.0,0.0,0.04938271604938271
BH4GQEXv.png,sunda,train,55,56,31,5.656854249492381,,0.1824791693384639
6k0z1nYo.png,jawi,train,49,45,26,4.0,,0.15384615384615385
AjwosTfp.png,pegon,train,625,905,905,2.0,,0.0022099447513812156
sTF5JF4F.png,jawa,train,992,93,93,4.47213595499958,0.0,0.048087483387092254
jgTWj9Ty.png,jawi,train,843,81,64,4.0,0.0,0.0625
Es5vv048.png,lampung,train,89,43,28,2.8284271247461903,,0.10101525445522108
cE2bXLyt.png,pegon,train,819,60,60,4.0,0.0,0.06666666666666667
946vQ9LQ.png,jawi,train,279,71,51,4.0,0.0,0.0784313725490196
Zg8oA7E0.png,sunda,train,41,44,27,4.0,,0.14814814814814814
esnjGQul.png,lampung,train,594,56,37,4.0,0.0,0.10810810810810811
S2FxkwQy.png,sunda,train,81,54,37,4.47213595499958,,0.12086853932431296
RY9pKXN7.jpg,bali,train,500,300,300,2.0,,0.006666666666666667
pQD7Qj8N.png,bali,train,158,51,39,2.0,0.0,0.05128205128205128
kne37dqn.jpg,jawa,train,1280,720,720,4.47213595499958,,0.006211299937499416
LGE9zS04.png,jawi,train,805,84,84,6.0,0.0,0.07142857142857142
ExPEyQWf.png,pegon,train,851,53,53,4.0,0.0,0.07547169811320754
Sfo6dZpC.png,lontara,train,796,38,38,4.47213595499958,-1.0,0.11768778828946262
gF7KzaLt.png,pegon,train,139,123,123,4.0,,0.032520325203252036
glUdQABh.png,pegon,train,155,153,153,2.8284271247461903,,0.018486451795726735
b9hk8Iir.png,jawi,train,410,53,53,6.0,0.0,0.11320754716981132
eg2cftsm.png,jawi,train,35,33,30,4.0,,0.13333333333333333
2cxCSqBA.png,lampung,train,131,37,28,4.0,-2.0,0.14285714285714285
VeKZboCk.png,lampung,train,107,48,47,2.0,,0.0425531914893617
qXTvUDpp.png,jawa,train,806,61,60,4.0,-1.0,0.06666666666666667
rlAo2Dbn.png,sunda,train,755,79,68,5.656854249492381,0.0,0.0831890330807703
iT8p6V9g.png,bali,train,99,46,38,2.0,,0.05263157894736842
rwhBNoli.png,jawi,train,175,51,30,2.0,0.0,0.06666666666666667
j8Ca2MNo.png,bali,train,212,61,61,2.0,0.0,0.03278688524590164
gekcXoV6.png,jawi,train,400,62,44,4.0,0.0,0.09090909090909091
lBQfj5Tg.png,jawi,train,60,51,26,4.0,,0.15384615384615385
OHeT6bhg.png,sunda,train,571,46,38,4.0,0.0,0.10526315789473684
8LgQHBWJ.png,sunda,train,69,37,28,4.0,,0.14285714285714285
E1sMhlU6.png,jawa,train,916,76,76,2.0,0.0,0.02631578947368421
0adtYzoP.png,lampung,train,152,40,33,2.8284271247461903,4.0,0.08570991287109668
z0U5RS9E.png,sunda,train,820,67,55,4.0,-1.0,0.07272727272727272
c0yCauCn.png,bali,train,1552,71,71,4.0,0.0,0.056338028169014086
pZ4jPKQt.png,jawi,train,82,63,54,4.0,,0.07407407407407407
wVSJnIqQ.png,sunda,train,235,40,35,4.0,0.0,0.11428571428571428
TqM6sElv.png,jawi,train,301,58,55,4.0,0.0,0.07272727272727272
EbCet6oh.png,jawi,train,81,49,24,4.0,,0.16666666666666666
YexLSh1S.png,sunda,train,124,58,46,4.47213595499958,,0.09722034684781695
zFmjFJQ6.png,sunda,train,71,47,31,4.0,,0.12903225806451613
ROJHaGXX.png,jawi,train,874,60,51,5.656854249492381,0.0,0.1109187107743604
8A3ZrtYF.png,jawa,train,326,74,62,4.47213595499958,0.0,0.07213122508063838
G87c0lVn.png,jawi,train,849,68,53,4.0,0.0,0.07547169811320754
w2RraQPy.jpg,pegon,train,300,225,225,2.0,,0.008888888888888889
KgLrlvQi.png,lampung,train,147,72,71,4.0,,0.056338028169014086
aBB1Z8RF.png,bali,train,1416,71,71,4.0,-1.0,0.056338028169014086
sutQHxh9.png,lontara,train,992,52,52,4.47213595499958,0.0,0.08600261451922268
InRjyE6O.png,jawi,train,831,46,46,4.0,0.0,0.08695652173913043
inLrY10b.png,jawi,train,793,88,88,6.0,-1.0,0.06818181818181818
GgFGc8Sz.png,sunda,train,169,140,136,2.8284271247461903,,0.020797258270192576
tGpvOFlV.png,jawa,train,393,58,58,4.0,0.0,0.06896551724137931
228yIFIE.png,bali,train,1040,66,66,4.0,0.0,0.06060606060606061
iCpyVmY9.png,pegon,train,85,59,38,5.656854249492381,,0.1488645855129574
RHf49ZhD.png,jawi,train,381,53,53,5.656854249492381,0.0,0.10673309904702605
tl3IX4js.png,jawa,train,605,77,73,4.47213595499958,0.0,0.06126213636985726
ivUufIe8.png,bali,train,1414,56,56,4.0,0.0,0.07142857142857142
7RhX687E.png,pegon,train,900,75,75,4.0,1.0,0.05333333333333334
96QJ34En.png,jawa,train,461,85,75,4.47213595499958,0.0,0.0596284793999944
q5bf1EMd.png,sunda,train,757,92,89,6.0,-1.0,0.06741573033707865
MwYzMNCH.png,lontara,train,833,51,51,4.47213595499958,-2.0,0.08768894029410941
SF44HsU7.png,pegon,train,115,97,97,4.0,,0.041237113402061855
VK4f1P3r.png,lampung,train,108,49,49,2.0,,0.04081632653061224
EZ8UgovW.png,lampung,train,190,68,51,4.0,,0.0784313725490196
jKrkTGqt.png,lampung,train,128,31,31,2.8284271247461903,-2.0,0.09123958466923195
52JFCtsx.png,jawa,train,909,66,66,2.0,0.0,0.030303030303030304
M3kHpfc3.png,sunda,train,752,88,63,5.656854249492381,0.0,0.08979133729352985
8MjE9LQ5.png,lontara,train,875,62,62,4.47213595499958,-1.0,0.07213122508063838
QQi5Tfng.png,jawa,train,576,65,65,4.0,0.0,0.06153846153846154
X97SgL7K.png,sunda,train,147,42,33,4.0,0.0,0.12121212121212122
85lb3nur.png,jawi,train,526,70,70,4.47213595499958,0.0,0.06388765649999399
S7QW6kSt.png,bali,train,404,81,78,4.0,0.0,0.05128205128205128
W5Zgl7D7.png,lampung,train,112,41,25,2.8284271247461903,,0.1131370849898476
3AK8Uu5E.png,bali,train,1375,61,61,4.0,0.0,0.06557377049180328
GqIaLzPa.png,jawa,train,640,74,74,2.0,0.0,0.02702702702702703
AT2ggO6N.png,jawa,train,926,74,74,4.0,0.0,0.05405405405405406
zEKfb4Px.png,jawa,train,660,71,71,4.0,0.0,0.056338028169014086
cWXhhLTH.png,jawi,train,945,58,49,4.0,0.0,0.08163265306122448
d1TnxtrQ.png,sunda,train,799,91,81,2.8284271247461903,-1.0,0.034918853391928274
eRhBRVGT.png,lampung,train,291,80,78,4.0,-5.0,0.05128205128205128
E3CdR6fQ.png,pegon,train,147,145,145,4.0,,0.027586206896551724
jut5gxjK.png,jawi,train,382,62,61,5.656854249492381,1.0,0.09273531556544887
80IMmLOI.png,bali,train,71,61,51,2.0,,0.0392156862745098
AZSBFxTH.png,lampung,train,82,38,29,2.8284271247461903,,0.09753196981883415
CMhKnPqc.png,sunda,train,654,76,65,5.656854249492381,0.0,0.0870285269152674
TlENSHA8.png,sunda,train,65,46,27,4.0,,0.14814814814814814
tTKbehgk.png,bali,train,1361,69,69,4.0,-1.0,0.057971014492753624
6W4aU5Cg.png,sunda,train,282,43,35,4.0,0.0,0.11428571428571428
W430EtBO.png,lampung,train,152,42,42,2.8284271247461903,0.0,0.06734350297014739
LkJkjz8X.png,lampung,train,884,39,36,2.8284271247461903,0.0,0.07856742013183862
9rK6DI1d.png,jawa,train,881,66,66,4.0,0.0,0.06060606060606061
FLLI9khJ.jpg,jawi,train,300,187,187,2.0,,0.0106951871657754
zzcUZhKM.png,jawa,train,392,75,67,2.8284271247461903,1.0,0.04221533022009239
3cJKzTvd.png,sunda,train,151,54,41,4.0,,0.0975609756097561
JtsHS4lO.png,jawi,train,536,69,69,6.0,0.0,0.08695652173913043
YZEJQ1iA.png,jawa,train,434,72,72,2.8284271247461903,1.0,0.03928371006591931
ynf0ei56.png,jawa,train,408,46,46,4.0,0.0,0.08695652173913043
ogPEoW0X.jpg,sunda,train,800,400,400,4.0,,0.01
nTiwCHmF.png,pegon,train,146,140,140,4.47213595499958,,0.031943828249996996
6NC0vexR.png,jawi,train,132,31,29,6.0,0.0,0.20689655172413793
59tMM4UE.png,lontara,train,747,53,53,4.0,0.0,0.07547169811320754
ATAmVTbp.png,jawi,train,799,75,75,8.0,0.0,0.10666666666666667
HEcsD6AX.png,bali,train,5000,1705,1689,24.73863375370596,,0.014646911636297194
0X1noIHO.png,lontara,train,931,49,49,4.47213595499958,0.0,0.09126808071427714
5KGin5ao.png,pegon,train,820,104,104,4.0,-1.0,0.038461538461538464
LqxphThX.png,jawi,train,467,75,53,4.0,-1.0,0.07547169811320754
8W7ONxAA.png,jawa,train,944,81,73,4.0,-1.0,0.0547945205479452
uKebVgpd.png,jawa,train,891,56,56,4.0,0.0,0.07142857142857142
9ZlgBAKg.png,jawi,train,87,32,23,4.0,,0.17391304347826086
zasgaCVk.jpg,pegon,train,1320,990,850,20.8806130178211,,0.02456542707978953
vvDlbkMj.png,jawi,train,243,67,39,5.656854249492381,0.0,0.145047544858779
1GrWUSqh.png,sunda,train,785,69,56,4.47213595499958,0.0,0.07985957062499249
IZwQ8PFs.png,sunda,train,39,35,24,4.0,,0.16666666666666666
TBPe62pw.png,jawa,train,883,72,72,4.0,-1.0,0.05555555555555555
lMYeOBxo.png,bali,train,1432,54,54,4.0,0.0,0.07407407407407407
zfCKqwfY.png,lontara,train,804,50,50,4.47213595499958,-2.0,0.08944271909999159
HAcO5Bc2.png,jawa,train,1005,90,90,4.47213595499958,-1.0,0.049690399499995326
fQ8cDVLW.png,jawa,train,963,79,79,4.47213595499958,-1.0,0.05660931588607063
JyRhOG7t.png,sunda,train,124,54,53,4.0,,0.07547169811320754
cGKjvPmI.png,jawa,train,436,52,52,2.8284271247461903,0.0,0.05439282932204212
onriYlId.png,jawa,train,114,81,81,4.0,,0.04938271604938271
hiCuBuAe.png,jawa,train,902,70,70,2.0,0.0,0.02857142857142857
8U4Q12tu.png,lampung,train,144,36,35,2.8284271247461903,3.0,0.08081220356417687
mSezCFIE.png,lontara,train,939,81,81,5.656854249492381,-2.0,0.06983770678385655
AC7u1TO8.png,jawi,train,20,17,17,2.0,,0.11764705882352941
LvBqIqFv.png,lampung,train,139,31,31,2.8284271247461903,-1.0,0.09123958466923195
PzwFtO0w.png,jawi,train,949,62,53,4.0,0.0,0.07547169811320754
3N5as1d8.png,lontara,train,848,56,56,4.47213595499958,1.0,0.07985957062499249
d0ssbEN9.png,jawa,train,677,69,69,2.0,0.0,0.028985507246376812
OxS7fXK2.png,jawa,train,927,93,93,4.0,-1.0,0.043010752688172046
DfJiDkYP.png,bali,train,85,75,50,2.8284271247461903,,0.0565685424949238
tI1VGJRl.png,jawi,train,950,68,57,4.0,0.0,0.07017543859649122
YDTCOOxQ.png,jawi,train,366,66,66,4.47213595499958,-2.0,0.06775963568181181
Uk7G5B6Y.png,lampung,train,373,81,77,4.0,2.0,0.05194805194805195
97WdaxBp.png,jawi,train,316,65,65,2.0,0.0,0.03076923076923077
Cn5MbohQ.png,sunda,train,51,44,26,4.0,,0.15384615384615385
RP3Nu0cU.png,jawa,train,918,68,65,4.0,-1.0,0.06153846153846154
CMJ08Y3i.png,sunda,train,793,71,62,4.47213595499958,0.0,0.07213122508063838
gpcToES9.png,lampung,train,104,38,32,2.8284271247461903,,0.08838834764831845
ZL5DeXGh.png,pegon,train,111,77,77,2.8284271247461903,,0.036732819801898575
Zm78KvRV.jpg,pegon,train,1360,903,653,4.0,,0.006125574272588055
F4lTayfy.png,jawa,train,978,90,90,4.0,-1.0,0.044444444444444446
Phy7PuM9.png,lontara,train,946,56,52,5.656854249492381,0.0,0.10878565864408424
6k5O7gob.png,pegon,train,816,67,67,4.0,0.0,0.05970149253731343
tmR92W4e.png,pegon,train,188,153,153,4.0,,0.026143790849673203
YOYCZDkj.png,bali,train,1350,68,67,4.0,-1.0,0.05970149253731343
YvWTkXxw.png,pegon,train,379,107,96,6.0,-2.0,0.0625
xtXw0TeJ.png,lampung,train,164,72,67,4.47213595499958,,0.06674829783581462
AJ7e3EE8.png,jawi,train,156,85,72,4.47213595499958,,0.06211299937499416
mHXRdDDb.png,lampung,train,153,36,32,2.8284271247461903,-3.0,0.08838834764831845
Ez9ITg09.png,lampung,train,152,71,59,2.0,,0.03389830508474576
lnSEIPcz.png,bali,train,1376,57,57,2.8284271247461903,0.0,0.049621528504319126
nGtk5is1.png,jawi,train,693,52,52,2.8284271247461903,0.0,0.05439282932204212
jANZZM42.png,jawa,train,898,76,70,4.0,-1.0,0.05714285714285714
1ITIDhKX.png,lampung,train,83,33,28,2.8284271247461903,,0.10101525445522108
pL1TEs2W.webp,pegon,train,759,450,449,4.0,,0.008908685968819599
qFN68Aja.png,lontara,train,940,53,53,5.656854249492381,0.0,0.10673309904702605
iXE7FVx4.png,sunda,train,694,74,55,5.656854249492381,0.0,0.102851895445316
RPAbitNJ.png,jawi,train,36,38,24,4.0,,0.16666666666666666
H5s9IUaI.png,sunda,train,167,62,49,4.0,,0.08163265306122448
LlwIqrqS.png,bali,train,1457,61,61,4.0,0.0,0.06557377049180328
p1ZmXQgH.png,lontara,train,868,63,60,4.47213595499958,1.0,0.07453559924999299
GcWEasCe.png,pegon,train,160,155,155,4.0,,0.025806451612903226
3s2swDnP.png,jawa,train,928,71,71,4.0,0.0,0.056338028169014086
fMTbUwVX.png,sunda,train,327,43,36,4.0,0.0,0.1111111111111111
8Aqs59wk.png,jawi,train,154,56,53,6.324555320336759,,0.11933123245918413
hsGNHx9x.png,lampung,train,138,36,32,4.0,1.0,0.125
dqDHk311.png,jawi,train,37,44,40,4.0,,0.1
M6WzE34H.png,sunda,train,243,46,35,4.0,0.0,0.11428571428571428
nvDb3CIV.png,lontara,train,312,67,67,4.47213595499958,-2.0,0.06674829783581462
KD4ldo29.png,sunda,train,98,54,46,4.47213595499958,,0.09722034684781695
zXdfyU5t.png,jawi,train,797,72,72,8.0,0.0,0.1111111111111111
5a1ltj1G.png,lampung,train,237,115,115,4.0,,0.034782608695652174
I4lzSJd9.png,jawi,train,84,57,26,4.0,,0.15384615384615385
jHlVtGNK.png,bali,train,1549,67,67,4.0,0.0,0.05970149253731343
yUrGJcUt.png,jawa,train,330,58,58,2.0,0.0,0.034482758620689655
