image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x,pred,conf,agree,pp_w,pp_h,raw_glyph_h,n_glyphs,v2_scale,v2_glyph_h,zoom_to_line_scale
fgVE5ccy.png,,test,864,864,PNG,page,,,,1.0,0.7156472366079736,5.0,398,304,,0,0.5263157894736842,,
myxkjkgQ.webp,,test,1200,675,WEBP,page,,,,0.0,0.931603509753158,5.0,1192,618,29.0,122,0.2588996763754045,7.508090614886731,1.9655172413793103
OEWabCe7.jpg,,test,790,444,JPEG,page,,,,3.0,0.9177252490179248,5.0,459,444,8.0,75,0.36036036036036034,2.8828828828828827,7.125
z2vsKyPU.jpg,,test,500,272,JPEG,page,,,,4.0,0.8913997311231361,5.0,500,272,7.0,392,0.5882352941176471,4.11764705882353,8.142857142857142
CXBsxs5B.png,,test,895,260,PNG,page,,,,2.0,0.7747785481433449,5.0,810,190,14.0,28,0.7901234567901234,11.061728395061728,4.071428571428571
Orjz0RPU.jpg,,test,347,280,JPEG,page,,,,0.0,0.4286037669319458,3.0,347,280,7.0,290,0.5714285714285714,4.0,8.142857142857142
a5zGM5iK.jpg,,test,1200,675,JPEG,page,,,,3.0,0.9130008708189148,5.0,1196,350,,2,0.45714285714285713,,
oam3a8sH.png,,test,750,375,PNG,page,,,,0.0,0.9159095778110852,5.0,470,375,17.0,176,0.4266666666666667,7.253333333333334,3.3529411764705883
731K7Cai.jpg,,test,768,1024,JPEG,page,,,,0.0,0.7807821263379106,5.0,768,1024,11.0,1009,0.15625,1.71875,5.181818181818182
dUllUsCz.jpg,,test,960,1449,JPEG,page,,,,2.0,0.6394197805006488,4.0,960,1449,9.0,22,0.11042097998619738,0.9937888198757764,6.333333333333333
feCJMsmX.png,,test,437,703,PNG,page,,,,4.0,0.9121831819448382,5.0,437,703,18.0,105,0.22759601706970128,4.096728307254623,3.1666666666666665
54J05dmZ.png,,test,905,1280,PNG,page,,,,3.0,0.4475102104204397,3.0,905,1269,38.0,45,0.12608353033884948,4.79117415287628,1.5
edRKaasR.jpg,,test,768,1024,JPEG,page,,,,6.0,0.8588297023226502,5.0,417,910,8.0,531,0.17582417582417584,1.4065934065934067,7.125
JYfbeH12.jpg,,test,1024,768,JPEG,page,,,,1.0,0.8126047673772788,5.0,1024,768,7.0,451,0.20833333333333334,1.4583333333333335,8.142857142857142
MCWevjoy.jpg,,test,657,720,JPEG,page,,,,4.0,0.9331723168470996,5.0,620,720,26.0,86,0.2222222222222222,5.777777777777778,2.1923076923076925
tKOzQYKm.png,,test,840,450,PNG,page,,,,1.0,0.8999719511373663,5.0,840,450,16.0,315,0.35555555555555557,5.688888888888889,3.5625
59tDe5Gv.webp,,test,2048,2899,WEBP,page,,,,2.0,0.827096073771283,5.0,2048,2899,,0,0.055191445325974475,,
6VezOnWn.jpg,,test,889,500,JPEG,page,,,,5.0,0.9302919844722662,5.0,888,500,17.0,201,0.32,5.44,3.3529411764705883
AnSP4JJ3.jpg,,test,870,653,JPEG,page,,,,0.0,0.6286531145808745,4.0,870,653,8.0,346,0.2450229709035222,1.9601837672281777,7.125
Krjvxple.jpg,,test,1700,2313,JPEG,page,,,,5.0,0.5707987644980961,3.0,1700,2313,57.0,211,0.06917423259835712,3.9429312581063556,1.0
dfssXIo8.jpg,,test,1280,720,JPEG,page,,,,2.0,0.5917534831242397,4.0,1280,720,9.0,18,0.2222222222222222,2.0,6.333333333333333
OeILLbO4.jpg,,test,665,374,JPEG,page,,,,0.0,0.9260555952040624,5.0,665,374,19.0,152,0.42780748663101603,8.128342245989305,3.0
bn00IwdS.jpg,,test,2448,3696,JPEG,page,,,,2.0,0.6527392038499159,4.0,2448,3696,11.0,48,0.04329004329004329,0.47619047619047616,5.181818181818182
KEBMdQDz.jpg,,test,1024,1024,JPEG,page,,,,1.0,0.895569704079875,5.0,946,821,41.0,127,0.19488428745432398,7.990255785627284,1.3902439024390243
u8gRNSJu.jpg,,test,768,1024,JPEG,page,,,,3.0,0.2676553591663507,3.0,746,1006,8.0,1022,0.15904572564612326,1.2723658051689861,7.125
4Pc0Kc1p.jpg,,test,830,556,JPEG,page,,,,5.0,0.9232572654450109,5.0,830,546,14.0,561,0.29304029304029305,4.102564102564103,4.071428571428571
eiFKAMFN.png,,test,2822,1698,PNG,page,,,,1.0,0.8945026022501434,5.0,2658,1015,,0,0.15763546798029557,,
XOb5w4Tj.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9242942305304436,5.0,686,934,15.0,151,0.17130620985010706,2.569593147751606,3.8
dZIHQ6IO.jpg,,test,1200,800,JPEG,page,,,,4.0,0.9376639339859352,5.0,1200,800,10.0,192,0.2,2.0,5.7
PgHL2J1Y.jpg,,test,400,300,JPEG,page,,,,3.0,0.9271090842593828,5.0,358,300,15.0,42,0.5333333333333333,8.0,3.8
NHCgSr47.jpg,,test,740,454,JPEG,page,,,,5.0,0.8350882254467973,5.0,726,454,9.0,69,0.3524229074889868,3.1718061674008813,6.333333333333333
40oY2xIY.jpg,,test,1600,1100,JPEG,page,,,,5.0,0.2983813424512588,2.0,1600,1100,10.0,2196,0.14545454545454545,1.4545454545454546,5.7
BNarjjGj.png,,test,1200,800,PNG,page,,,,3.0,0.9152817044113434,5.0,1200,800,12.0,111,0.2,2.4000000000000004,4.75
uZCXeRsn.jpg,,test,404,316,JPEG,page,,,,1.0,0.8787256368464529,5.0,404,300,8.0,222,0.5333333333333333,4.266666666666667,7.125
hiiIL22I.jpg,,test,932,719,JPEG,page,,,,6.0,0.8999246095742995,5.0,891,654,9.0,111,0.24464831804281345,2.2018348623853212,6.333333333333333
bVqDZDkZ.jpg,,test,800,800,JPEG,page,,,,3.0,0.918000127523762,5.0,720,800,9.0,290,0.2,1.8,6.333333333333333
NlR91Rwp.webp,,test,710,473,WEBP,page,,,,5.0,0.9293674643687164,5.0,710,473,5.0,84,0.3382663847780127,1.6913319238900635,11.4
w3IjrsOh.jpg,,test,5664,4248,JPEG,page,,,,2.0,0.8237019264202422,5.0,4964,4171,11.0,1487,0.0383601054902901,0.4219611603931911,5.181818181818182
JPtO2j4w.jpg,,test,800,535,JPEG,page,,,,5.0,0.9405541819417744,5.0,751,520,10.0,35,0.3076923076923077,3.076923076923077,5.7
XHbRwo0Z.jpg,,test,400,290,JPEG,page,,,,2.0,0.683723035092936,4.0,400,290,7.0,267,0.5517241379310345,3.862068965517241,8.142857142857142
m2kSqjTS.png,,test,1299,1672,PNG,page,,,,1.0,0.8978290638504332,5.0,1299,1672,53.0,92,0.09569377990430622,5.07177033492823,1.0754716981132075
wNwpg3Ar.jpg,,test,300,400,JPEG,page,,,,2.0,0.8669274858728541,5.0,300,400,8.0,120,0.4,3.2,7.125
eSQjEze4.jpg,,test,300,407,JPEG,page,,,,5.0,0.9059212223933432,5.0,300,390,7.0,487,0.41025641025641024,2.871794871794872,8.142857142857142
NbEwAuct.jpg,,test,1000,430,JPEG,page,,,,3.0,0.9225165860199448,5.0,1000,430,,0,0.37209302325581395,,
Li8nbn2t.jpg,,test,2288,3612,JPEG,page,,,,2.0,0.8501397318472372,5.0,2288,3612,32.0,1234,0.044296788482835,1.41749723145072,1.78125
K9e8TMyg.jpg,,test,448,323,JPEG,page,,,,1.0,0.8988782562541735,5.0,448,323,10.0,69,0.4953560371517028,4.953560371517028,5.7
3asehMfn.jpg,,test,1280,720,JPEG,page,,,,3.0,0.9140917284019172,5.0,1280,720,30.0,121,0.2222222222222222,6.666666666666666,1.9
hhV3ZKbu.jpg,,test,696,461,JPEG,page,,,,5.0,0.9305080833201694,5.0,696,461,7.5,313,0.3470715835140998,2.6030368763557483,7.6
VJM1WbBN.jpg,,test,579,530,JPEG,page,,,,3.0,0.9091725865055768,5.0,563,505,21.0,115,0.31683168316831684,6.653465346534653,2.7142857142857144
c8MnpMk4.jpg,,test,1200,1200,JPEG,page,,,,3.0,0.9167612460836134,5.0,1107,1055,66.0,39,0.15165876777251186,10.009478672985782,0.8636363636363636
kJJAyZKM.jpg,,test,768,512,JPEG,page,,,,1.0,0.8891645144419659,5.0,759,512,20.0,256,0.3125,6.25,2.85
MUAVkDjK.jpg,,test,600,450,JPEG,page,,,,4.0,0.9242241914575428,5.0,600,450,22.0,101,0.35555555555555557,7.822222222222223,2.590909090909091
BzZAMGZC.jpg,,test,1150,1500,JPEG,page,,,,1.0,0.897666584727915,5.0,1150,1500,28.0,340,0.10666666666666667,2.986666666666667,2.0357142857142856
5p0Dj1Vk.webp,,test,678,828,WEBP,page,,,,6.0,0.9032776479942524,5.0,677,828,61.0,40,0.1932367149758454,11.787439613526569,0.9344262295081968
zMMYfB6o.jpg,,test,1200,677,JPEG,page,,,,1.0,0.8950817481936142,5.0,847,639,40.0,67,0.25039123630672927,10.015649452269171,1.425
1aQ8f5iK.png,,test,82,633,PNG,page,,,,4.0,0.8910772843893323,5.0,82,633,40.0,28,0.2527646129541864,10.110584518167457,1.425
rWnMvbQk.jpg,,test,840,840,JPEG,page,,,,3.0,0.9174843147607292,5.0,840,612,16.5,186,0.26143790849673204,4.313725490196079,3.4545454545454546
ZebzJoUL.jpg,,test,236,312,JPEG,page,,,,1.0,0.4915178994546271,3.0,236,312,9.0,88,0.5128205128205128,4.615384615384615,6.333333333333333
ycdhjkBF.png,,test,1160,676,PNG,page,,,,4.0,0.9169408452646344,5.0,440,251,,0,0.6374501992031872,,
uP9TwtV2.jpg,,test,960,720,JPEG,page,,,,1.0,0.9019872768646956,5.0,943,720,28.0,87,0.2222222222222222,6.222222222222221,2.0357142857142856
4Jij6v9g.jpg,,test,1024,1024,JPEG,page,,,,1.0,0.8170375167970636,5.0,1024,1024,30.0,223,0.15625,4.6875,1.9
UzaG4Ggg.jpg,,test,612,408,JPEG,page,,,,5.0,0.9201880130179636,5.0,612,408,11.0,165,0.39215686274509803,4.313725490196078,5.181818181818182
X5VKmeBa.jpg,,test,399,501,JPEG,page,,,,3.0,0.9143181397169976,5.0,399,501,14.0,134,0.3193612774451098,4.471057884231537,4.071428571428571
aaqExlVp.jpg,,test,870,660,JPEG,page,,,,4.0,0.9244544183121988,5.0,821,622,111.0,12,0.2572347266881029,28.55305466237942,0.5135135135135135
HOYLoAta.jpg,,test,620,350,JPEG,page,,,,1.0,0.8866216811192983,5.0,583,350,10.0,306,0.45714285714285713,4.571428571428571,5.7
vvTcbLTG.jpg,,test,1920,1080,JPEG,page,,,,3.0,0.8959483820583627,5.0,1920,1080,13.0,299,0.14814814814814814,1.9259259259259258,4.384615384615385
xKb8yzNs.jpg,,test,700,500,JPEG,page,,,,3.0,0.9164773613153508,5.0,555,500,9.0,80,0.32,2.88,6.333333333333333
QzYrzlso.webp,,test,1200,1200,WEBP,page,,,,1.0,0.8930807987155719,5.0,1200,1200,25.0,212,0.13333333333333333,3.3333333333333335,2.28
ol8RyevU.jpg,,test,1280,720,JPEG,page,,,,1.0,0.880892958361969,5.0,1280,720,28.0,111,0.2222222222222222,6.222222222222221,2.0357142857142856
dRCVp0zD.jpg,,test,1200,630,JPEG,page,,,,4.0,0.9291434682204072,5.0,1200,630,,2,0.25396825396825395,,
5CHegCkK.jpg,,test,741,400,JPEG,page,,,,4.0,0.9209470039197044,5.0,264,24,17.0,9,2.4242424242424243,41.21212121212121,3.3529411764705883
Bp5dKMs8.jpg,,test,992,1256,JPEG,page,,,,6.0,0.3678050301842924,3.0,992,1256,22.0,959,0.12738853503184713,2.8025477707006368,2.590909090909091
HDUihU2T.jpg,,test,250,357,JPEG,page,,,,1.0,0.9011982138901652,5.0,207,304,9.0,118,0.5263157894736842,4.7368421052631575,6.333333333333333
aOLaO5JM.jpg,,test,640,480,JPEG,page,,,,3.0,0.911194167941962,5.0,640,480,12.5,68,0.3333333333333333,4.166666666666666,4.56
ZKfXeHba.jpg,,test,5664,4248,JPEG,page,,,,5.0,0.8970730873843076,5.0,5664,4248,11.0,5902,0.03766478342749529,0.4143126177024482,5.181818181818182
RzcsA0iU.jpg,,test,270,300,JPEG,page,,,,1.0,0.8872141837962877,5.0,270,300,11.0,142,0.5333333333333333,5.866666666666666,5.181818181818182
lYKRQ4Ej.jpg,,test,500,252,JPEG,page,,,,1.0,0.5673096179174499,4.0,482,248,8.0,253,0.6451612903225806,5.161290322580645,7.125
xHufZeXk.jpg,,test,1024,576,JPEG,page,,,,5.0,0.9206495068106652,5.0,1024,576,8.0,465,0.2777777777777778,2.2222222222222223,7.125
pqiXIbz1.jpg,,test,260,280,JPEG,page,,,,1.0,0.8952168875621664,5.0,260,280,14.0,85,0.5714285714285714,8.0,4.071428571428571
gZ6JRRo1.jpg,,test,320,266,JPEG,page,,,,1.0,0.8949749473773148,5.0,320,266,19.0,61,0.6015037593984962,11.428571428571427,3.0
1bSnuvCQ.jpg,,test,4608,3456,JPEG,page,,,,4.0,0.769243947306314,4.0,4608,3456,33.0,1114,0.046296296296296294,1.5277777777777777,1.7272727272727273
w1TYNXxv.png,,test,864,864,PNG,page,,,,0.0,0.9238184758567602,5.0,388,417,,0,0.38369304556354916,,
9uBBnvVC.jpg,,test,1280,720,JPEG,page,,,,3.0,0.9173617893082684,5.0,1280,720,44.0,74,0.2222222222222222,9.777777777777777,1.2954545454545454
gwK0nORp.jpg,,test,301,276,JPEG,page,,,,1.0,0.8882479568109091,5.0,301,276,15.0,53,0.5797101449275363,8.695652173913043,3.8
dvQD5M5A.jpg,,test,770,434,JPEG,page,,,,1.0,0.905703155896986,5.0,664,360,56.0,23,0.4444444444444444,24.888888888888886,1.0178571428571428
nMQ4F1xT.jpg,,test,679,455,JPEG,page,,,,5.0,0.9179578150924594,5.0,679,455,6.0,133,0.3516483516483517,2.10989010989011,9.5
j9Sd0Ui3.webp,,test,700,465,WEBP,page,,,,1.0,0.9045617029801484,5.0,340,465,14.0,141,0.34408602150537637,4.817204301075269,4.071428571428571
dox3Caag.jpg,,test,310,320,JPEG,page,,,,3.0,0.9110085544307654,5.0,310,320,7.0,103,0.5,3.5,8.142857142857142
CO9rKb3f.png,,test,1001,280,PNG,page,,,,1.0,0.4591069046862969,3.0,992,247,17.0,123,0.6451612903225806,10.96774193548387,3.3529411764705883
GYZj43GE.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9251535203290884,5.0,762,765,7.0,354,0.20915032679738563,1.4640522875816995,8.142857142857142
uT2vYMoU.jpg,,test,1200,675,JPEG,page,,,,5.0,0.932845988306322,5.0,1200,675,,0,0.23703703703703705,,
bop5vEvK.png,,test,993,558,PNG,page,,,,1.0,0.8993643144883011,5.0,993,558,19.0,330,0.2867383512544803,5.448028673835125,3.0
3XYHokqa.png,,test,404,316,PNG,page,,,,4.0,0.9219465187352752,5.0,285,48,39.0,6,2.245614035087719,87.57894736842104,1.4615384615384615
93NRlevh.jpg,,test,628,1141,JPEG,page,,,,3.0,0.3171601522333153,2.0,628,1139,27.0,116,0.14047410008779632,3.7928007023705006,2.111111111111111
fpIL7VTV.jpg,,test,750,544,JPEG,page,,,,5.0,0.921481436150908,5.0,750,544,9.0,1012,0.29411764705882354,2.6470588235294117,6.333333333333333
bO7P6Bkt.png,,test,1200,800,PNG,page,,,,1.0,0.89315978785653,5.0,1085,677,31.5,142,0.2363367799113737,7.444608567208271,1.8095238095238095
x8uS9FTz.png,,test,1280,671,PNG,page,,,,6.0,0.9055190436897902,5.0,1178,592,106.0,37,0.2702702702702703,28.64864864864865,0.5377358490566038
FFjj4Gt3.jpg,,test,812,1024,JPEG,page,,,,6.0,0.8749438720340524,5.0,812,1024,6.0,543,0.15625,0.9375,9.5
WPH4MRoI.jpg,,test,768,1024,JPEG,page,,,,6.0,0.2389677655927498,1.0,736,991,9.0,864,0.16145307769929365,1.453077699293643,6.333333333333333
JDK2V2xX.jpg,,test,868,868,JPEG,page,,,,4.0,0.9256415684788424,5.0,799,818,30.0,161,0.19559902200489,5.8679706601467,1.9
DA4kTYgw.jpg,,test,500,500,JPEG,page,,,,3.0,0.7825452357567567,5.0,462,458,6.0,68,0.34934497816593885,2.096069868995633,9.5
Zz2volKH.jpg,,test,1200,800,JPEG,page,,,,2.0,0.6971650524807733,5.0,1200,800,22.0,445,0.2,4.4,2.590909090909091
NDvBjnG7.jpg,,test,502,720,JPEG,page,,,,1.0,0.9062635358861691,5.0,502,720,18.0,110,0.2222222222222222,4.0,3.1666666666666665
9HLf4SFI.jpg,,test,1080,1080,JPEG,page,,,,1.0,0.815338500809402,5.0,1048,1080,22.0,615,0.14814814814814814,3.259259259259259,2.590909090909091
5qer90We.jpg,,test,640,480,JPEG,page,,,,4.0,0.856408435104472,5.0,640,405,7.0,321,0.3950617283950617,2.765432098765432,8.142857142857142
z1R8PWlY.jpg,,test,1024,538,JPEG,page,,,,4.0,0.858470734215787,5.0,905,491,27.0,72,0.3258655804480652,8.79837067209776,2.111111111111111
MBKVuyos.jpg,,test,260,280,JPEG,page,,,,1.0,0.8869332567539283,5.0,252,274,17.0,100,0.583941605839416,9.927007299270072,3.3529411764705883
dozYNIIq.jpg,,test,875,535,JPEG,page,,,,5.0,0.611870999371184,5.0,749,535,10.0,451,0.29906542056074764,2.9906542056074765,5.7
hFzwSHJo.jpg,,test,800,500,JPEG,page,,,,1.0,0.8944856358997354,5.0,746,500,47.0,74,0.32,15.040000000000001,1.2127659574468086
DKYyzKJl.webp,,test,800,449,WEBP,page,,,,3.0,0.911892782596763,5.0,800,449,13.0,85,0.35634743875278396,4.632516703786192,4.384615384615385
KrSZbpXE.webp,,test,1200,675,WEBP,page,,,,1.0,0.8978520325541306,5.0,1062,675,25.0,76,0.23703703703703705,5.9259259259259265,2.28
lWLK4H0M.jpg,,test,686,386,JPEG,page,,,,1.0,0.8376092197353021,5.0,686,386,9.0,191,0.41450777202072536,3.7305699481865284,6.333333333333333
YM3XRFaS.jpg,,test,1024,678,JPEG,page,,,,2.0,0.4982493439018828,5.0,1024,678,20.0,156,0.2359882005899705,4.71976401179941,2.85
VrkXL7CM.jpg,,test,674,505,JPEG,page,,,,3.0,0.916333474749458,5.0,674,505,23.0,90,0.31683168316831684,7.287128712871287,2.4782608695652173
L5aixmxr.jpg,,test,1200,675,JPEG,page,,,,2.0,0.8541362636842702,5.0,1199,675,19.0,382,0.23703703703703705,4.503703703703704,3.0
mPJCe6hs.jpg,,test,600,400,JPEG,page,,,,1.0,0.8931109891302788,5.0,515,399,38.0,113,0.40100250626566414,15.238095238095237,1.5
WcjGi7bD.jpg,,test,433,559,JPEG,page,,,,4.0,0.9302890860172646,5.0,386,559,8.0,95,0.28622540250447226,2.289803220035778,7.125
R180IYOy.jpg,,test,900,1200,JPEG,page,,,,2.0,0.8046089877658276,5.0,900,1200,15.0,432,0.13333333333333333,2.0,3.8
oRHEsOjD.jpg,,test,1123,816,JPEG,page,,,,5.0,0.4859492926364628,3.0,1123,816,14.0,847,0.19607843137254902,2.7450980392156863,4.071428571428571
a9Fj36gc.jpg,,test,610,409,JPEG,page,,,,5.0,0.907307273379377,5.0,610,409,,0,0.39119804400978,,
ZiyyJUyV.jpg,,test,1200,672,JPEG,page,,,,1.0,0.9058749965112723,5.0,1200,672,43.0,118,0.23809523809523808,10.238095238095237,1.3255813953488371
1yKxPNOF.jpg,,test,728,450,JPEG,page,,,,2.0,0.6820882486050561,5.0,728,386,8.0,478,0.41450777202072536,3.316062176165803,7.125
d8vlc36Q.jpg,,test,840,672,JPEG,page,,,,2.0,0.8241012704742718,5.0,840,648,36.0,61,0.24691358024691357,8.88888888888889,1.5833333333333333
bnfVNZsA.jpg,,test,977,570,JPEG,page,,,,6.0,0.6484007912086526,3.0,679,570,20.0,194,0.2807017543859649,5.614035087719298,2.85
VznA3kbQ.jpg,,test,2512,1752,JPEG,page,,,,1.0,0.4696924715816467,3.0,2512,1740,39.0,852,0.09195402298850575,3.586206896551724,1.4615384615384615
mVeOzpW4.jpg,,test,245,400,JPEG,page,,,,5.0,0.7495990307877084,5.0,245,400,8.5,372,0.4,3.4000000000000004,6.705882352941177
AOijj7wu.jpg,,test,675,450,JPEG,page,,,,0.0,0.7596784680141893,4.0,639,405,7.0,47,0.3950617283950617,2.765432098765432,8.142857142857142
pqfcNQl2.jpg,,test,673,373,JPEG,page,,,,5.0,0.927904397097645,5.0,673,373,5.0,75,0.4289544235924933,2.1447721179624666,11.4
ErQMK3aS.jpg,,test,376,484,JPEG,page,,,,1.0,0.8958959449747923,5.0,376,484,22.0,141,0.3305785123966942,7.272727272727273,2.590909090909091
tZXzX4LT.jpg,,test,1079,1015,JPEG,page,,,,3.0,0.543287879410599,3.0,1079,1015,17.0,541,0.15763546798029557,2.6798029556650245,3.3529411764705883
x6XqsJiB.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9216100696556762,5.0,710,970,7.0,1809,0.16494845360824742,1.1546391752577319,8.142857142857142
CAtOcJgM.webp,,test,1200,675,WEBP,page,,,,5.0,0.9219262943606672,5.0,1200,675,8.0,747,0.23703703703703705,1.8962962962962964,7.125
0wyhwwt2.jpg,,test,475,267,JPEG,page,,,,5.0,0.6693250056317093,4.0,475,267,8.0,113,0.599250936329588,4.794007490636704,7.125
ldyaKhEA.jpg,,test,358,1024,JPEG,page,,,,1.0,0.8174207844596812,5.0,358,1024,11.0,595,0.15625,1.71875,5.181818181818182
NCCpBo66.jpg,,test,1000,1414,JPEG,page,,,,3.0,0.9172666392345336,5.0,1000,1382,20.0,338,0.11577424023154848,2.3154848046309695,2.85
BWwQs87e.jpg,,test,850,803,JPEG,page,,,,5.0,0.7923274933429875,5.0,850,803,37.0,202,0.199252801992528,7.372353673723536,1.5405405405405406
edJIl8Kh.jpg,,test,495,640,JPEG,page,,,,0.0,0.9264232535901696,5.0,412,344,6.0,178,0.46511627906976744,2.7906976744186047,9.5
D5zDImAS.jpg,,test,736,1308,JPEG,page,,,,3.0,0.9103774839304608,5.0,736,1219,31.0,217,0.13125512715340443,4.068908941755537,1.8387096774193548
0w9yioJV.png,,test,638,479,PNG,page,,,,5.0,0.7942211679667657,5.0,628,479,17.0,222,0.33402922755741127,5.6784968684759916,3.3529411764705883
Z9wTjC40.png,,test,595,842,PNG,page,,,,0.0,0.7677163638594068,5.0,595,842,12.0,302,0.19002375296912113,2.2802850356294537,4.75
ML8Xiqip.jpg,,test,453,642,JPEG,page,,,,5.0,0.8532895566485464,5.0,453,642,12.0,493,0.24922118380062305,2.9906542056074765,4.75
Pye0QO61.jpg,,test,245,300,JPEG,page,,,,5.0,0.9260540190227036,5.0,245,300,6.0,433,0.5333333333333333,3.2,9.5
HJRFkhWu.webp,,test,1200,675,WEBP,page,,,,4.0,0.9206117547934042,5.0,1191,674,49.0,56,0.23738872403560832,11.632047477744807,1.163265306122449
fJmQsHZ2.jpg,,test,1200,675,JPEG,page,,,,5.0,0.9222402521982632,5.0,1200,675,10.0,1304,0.23703703703703705,2.3703703703703702,5.7
hkcIa6sl.jpg,,test,570,932,JPEG,page,,,,2.0,0.815880823600048,5.0,570,797,10.0,614,0.20075282308657466,2.0075282308657467,5.7
CaBDFN2e.jpg,,test,1284,1011,JPEG,page,,,,0.0,0.9318177821488728,5.0,1284,1011,21.0,282,0.1582591493570722,3.323442136498516,2.7142857142857144
ZRD0PMLB.jpg,,test,1500,1600,JPEG,page,,,,1.0,0.8888770357384799,5.0,1500,1600,55.0,115,0.1,5.5,1.0363636363636364
rAHK0E32.jpg,,test,600,423,JPEG,page,,,,3.0,0.919151163905655,5.0,600,423,18.0,171,0.37825059101654845,6.808510638297872,3.1666666666666665
fLQ84oD6.jpg,,test,1200,799,JPEG,page,,,,1.0,0.5784968970213834,4.0,1200,799,7.0,1585,0.2002503128911139,1.4017521902377972,8.142857142857142
k6yv0IDG.png,,test,1500,500,PNG,page,,,,6.0,0.9017014284056458,5.0,1412,280,34.0,140,0.45325779036827196,15.410764872521247,1.6764705882352942
wKwx8cCl.jpg,,test,500,690,JPEG,page,,,,5.0,0.5913150160650325,4.0,500,690,8.0,678,0.2318840579710145,1.855072463768116,7.125
XHYDtihP.jpg,,test,870,1160,JPEG,page,,,,0.0,0.8791675415528222,5.0,552,456,,2,0.3508771929824561,,
Dhc3vAQj.jpg,,test,1108,1477,JPEG,page,,,,0.0,0.9193957878191836,5.0,1108,1477,39.0,362,0.1083276912660799,4.224779959377116,1.4615384615384615
CMo54J89.jpg,,test,634,634,JPEG,page,,,,1.0,0.4855879464737871,5.0,631,634,14.0,40,0.25236593059936907,3.533123028391167,4.071428571428571
LoxzO9bz.png,,test,864,864,PNG,page,,,,0.0,0.5499880319772082,3.0,416,307,,0,0.5211726384364821,,
mNAn6g2p.jpg,,test,1108,1477,JPEG,page,,,,0.0,0.9330952728245288,5.0,1108,1000,64.0,42,0.16,10.24,0.890625
2YSySWcS.jpg,,test,1477,1108,JPEG,page,,,,0.0,0.9288488428353368,5.0,1477,1108,13.5,394,0.1444043321299639,1.9494584837545126,4.222222222222222
WAwRYLGo.jpg,,test,500,396,JPEG,page,,,,1.0,0.6641566852216856,4.0,459,396,3.0,309,0.40404040404040403,1.2121212121212122,19.0
BCm3HwjR.jpg,,test,640,375,JPEG,page,,,,6.0,0.3483834604489005,4.0,640,369,7.0,266,0.43360433604336046,3.035230352303523,8.142857142857142
WRwiRSHE.png,,test,694,461,PNG,page,,,,0.0,0.9172803028776848,5.0,694,461,9.0,495,0.3470715835140998,3.123644251626898,6.333333333333333
